Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
5.3371E-4,20.275083674,0.486743075,0.07457178,0.171075838,0
5.37539E-4,20.543251183,0.489193667,0.074098609,0.174603175,0
5.40425E-4,20.758738776,0.491032538,0.073720072,0.176366843,0
5.46446E-4,21.031052855,0.494847874,0.073246901,0.17989418,0
5.53029E-4,21.251718331,0.49898638,0.072868364,0.183421517,0
5.62211E-4,21.530553158,0.504702374,0.072395193,0.183421517,0
5.64794E-4,21.756204211,0.506298953,0.072016656,0.183421517,0
5.74913E-4,22.041036988,0.512502647,0.071543484,0.183421517,0
5.77338E-4,22.271722864,0.513978009,0.071164947,0.186948854,0
5.82071E-4,22.5035715,0.516844244,0.070786411,0.188712522,0
5.84956E-4,22.795467741,0.518583229,0.070313239,0.188712522,0
5.93709E-4,23.031006078,0.523820232,0.069934702,0.19047619,0
5.98157E-4,23.269544501,0.526459801,0.069556165,0.19047619,0
6.01542E-4,23.509896822,0.528459196,0.069177628,0.19047619,0
6.04304E-4,23.751225705,0.530083473,0.068799092,0.194003527,0
6.08565E-4,24.054509475,0.532579175,0.06832592,0.195767196,0
6.12842E-4,24.298912872,0.535071277,0.067947383,0.197530864,0
6.15253E-4,24.544762682,0.536470032,0.067568846,0.197530864,0
6.17795E-4,24.791573888,0.53793993,0.067190309,0.199294533,0
6.22421E-4,25.039965059,0.540603414,0.066811772,0.199294533,0
6.24838E-4,25.289425475,0.541988852,0.066433236,0.202821869,0
6.29896E-4,25.541206655,0.544875176,0.066054699,0.204585538,0
6.32067E-4,25.793702598,0.546108097,0.065676162,0.208112875,0
6.36362E-4,26.047683282,0.548538046,0.065297625,0.211640212,0
6.41831E-4,26.303505889,0.551613175,0.064919088,0.215167549,0
6.45036E-4,26.561107501,0.553405426,0.064540551,0.216931217,0
6.4824E-4,26.755266702,0.555189739,0.064256648,0.216931217,0
6.52694E-4,27.015772894,0.557658819,0.063878111,0.218694885,0
6.54721E-4,27.27751292,0.558778028,0.063499574,0.222222222,0
6.58219E-4,27.540364975,0.560702612,0.063121037,0.225749559,0
6.62717E-4,27.804959414,0.563164747,0.0627425,0.229276896,0
6.6415E-4,28.004065016,0.563946426,0.062458598,0.232804233,0
6.66508E-4,28.270272481,0.565229879,0.062080061,0.232804233,0
6.70288E-4,28.537756517,0.567278857,0.061701524,0.23633157,0
6.77703E-4,28.807622864,0.571270014,0.061322987,0.241622575,0
6.80331E-4,29.011511182,0.572675515,0.061039084,0.241622575,0
6.86104E-4,29.285246307,0.575747578,0.060660547,0.245149912,0
6.90837E-4,29.56087635,0.578249651,0.06028201,0.24691358,0
6.91321E-4,29.768232822,0.578504729,0.059998107,0.250440917,0
6.94635E-4,30.045704129,0.580246334,0.05961957,0.252204586,0
6.9634E-4,30.254478244,0.581139882,0.059335668,0.253968254,0
6.99597E-4,30.533908481,0.582841363,0.058957131,0.255731922,0
7.01911E-4,30.814153619,0.584046082,0.058578594,0.259259259,0
7.06843E-4,31.02581581,0.586601923,0.058294691,0.259259259,0
7.14973E-4,31.311017424,0.590780597,0.057916154,0.262786596,0
7.17771E-4,31.526095501,0.592209238,0.057632251,0.268077601,0
7.23138E-4,31.814720061,0.594935163,0.057253714,0.26984127,0
7.26316E-4,32.032384453,0.596540472,0.056969812,0.273368607,0
7.28397E-4,32.250689178,0.597588771,0.056685909,0.278659612,0
7.31969E-4,32.542664271,0.599380918,0.056307372,0.282186949,0
7.35459E-4,32.76287962,0.601124308,0.056023469,0.283950617,0
7.3664E-4,33.057362119,0.601712859,0.055644932,0.287477954,0
7.42121E-4,33.279141447,0.604431311,0.05536103,0.289241623,0
7.44254E-4,33.502214786,0.605484339,0.055077127,0.291005291,0
7.46228E-4,33.800563121,0.606456487,0.05469859,0.296296296,0
7.48578E-4,34.025005215,0.607610651,0.054414687,0.298059965,0
7.51834E-4,34.325177278,0.609204075,0.05403615,0.301587302,0
7.54661E-4,34.55143767,0.610582311,0.053752248,0.306878307,0
7.57896E-4,34.778632523,0.61215319,0.053468345,0.308641975,0
7.61935E-4,35.007088396,0.614106052,0.053184442,0.312169312,0
7.68276E-4,35.313394908,0.617152162,0.052805905,0.315696649,0
7.7212E-4,35.544442852,0.618986827,0.052522002,0.319223986,0
7.73405E-4,35.776263721,0.619598134,0.0522381,0.322751323,0
7.76171E-4,36.008838231,0.620910675,0.051954197,0.324514991,0
7.77923E-4,36.319967609,0.621739627,0.05157566,0.329805996,0
7.8191E-4,36.553966867,0.623620033,0.051291757,0.333333333,0
7.88127E-4,36.78975994,0.626532734,0.051007855,0.335097002,0
7.94015E-4,37.027381514,0.629270864,0.050723952,0.335097002,0
7.99766E-4,37.266540768,0.631925456,0.050440049,0.33686067,0
8.03674E-4,37.507163908,0.633719092,0.050156146,0.33686067,0
8.0756E-4,37.829443566,0.635493488,0.04977761,0.338624339,0
8.09314E-4,38.072134229,0.636291401,0.049493707,0.340388007,0
8.14656E-4,38.315826461,0.638711639,0.049209804,0.340388007,0
8.15541E-4,38.560387151,0.639110802,0.048925901,0.342151675,0
8.16228E-4,38.805150414,0.639420751,0.048641999,0.342151675,0
8.22846E-4,39.051500059,0.642390278,0.048358096,0.345679012,0
8.31019E-4,39.300318167,0.646024345,0.048074193,0.345679012,0
8.3819E-4,39.551308431,0.649182369,0.047790291,0.349206349,0
8.45452E-4,39.80457059,0.65235168,0.047506388,0.352733686,0
8.48045E-4,40.058809072,0.653476614,0.047222485,0.354497354,0
8.51954E-4,40.314106749,0.65516507,0.046938582,0.358024691,0
8.52531E-4,40.569861198,0.655413928,0.04665468,0.35978836,0
8.55088E-4,40.826328428,0.65651296,0.046370777,0.363315697,0
8.56919E-4,41.083236294,0.657298035,0.046086874,0.366843034,0
8.59618E-4,41.254964494,0.658452366,0.045897606,0.366843034,0
8.61816E-4,41.513273339,0.659389206,0.045613703,0.372134039,0
8.67173E-4,41.773007557,0.661661938,0.0453298,0.375661376,0
8.75398E-4,42.035290818,0.665121728,0.045045898,0.377425044,0
8.76254E-4,42.298069368,0.665479824,0.044761995,0.380952381,0
8.77265E-4,42.561114833,0.665902155,0.044478092,0.382716049,0
8.85111E-4,42.825694189,0.669161949,0.044194189,0.386243386,0
8.87805E-4,43.003000029,0.67027377,0.044004921,0.386243386,0
8.89861E-4,43.26979932,0.671119938,0.043721018,0.389770723,0
8.93857E-4,43.537511189,0.67275823,0.043437116,0.39329806,0
8.94335E-4,43.805791826,0.672953706,0.043153213,0.398589065,0
8.95683E-4,44.074332888,0.673504027,0.04286931,0.403880071,0
8.9962E-4,44.253955567,0.675106693,0.042680042,0.405643739,0
9.04102E-4,44.524911209,0.676921443,0.042396139,0.405643739,0
9.07757E-4,44.796801993,0.678393522,0.042112236,0.405643739,0
9.11497E-4,45.069920122,0.679893152,0.041828333,0.409171076,0
9.14909E-4,45.252805781,0.681255153,0.041639065,0.410934744,0
9.17217E-4,45.527620917,0.68217352,0.041355162,0.414462081,0
9.18861E-4,45.803025175,0.682825742,0.04107126,0.414462081,0
9.25199E-4,46.079953245,0.685327838,0.040787357,0.41622575,0
9.27703E-4,46.265258956,0.686311308,0.040598088,0.417989418,0
9.28513E-4,46.54373115,0.686628379,0.040314186,0.419753086,0
9.32205E-4,46.823220704,0.688071015,0.040030283,0.419753086,0
9.33646E-4,47.009887345,0.688632375,0.039841014,0.421516755,0
9.37183E-4,47.290680878,0.6900057,0.039557112,0.425044092,0
9.39516E-4,47.572373442,0.690907839,0.039273209,0.430335097,0
9.41027E-4,47.760458557,0.691491191,0.039083941,0.433862434,0
9.45777E-4,48.043890845,0.693317053,0.038800038,0.437389771,0
9.48233E-4,48.327993393,0.694256906,0.038516135,0.439153439,0
9.4949E-4,48.517772373,0.694736655,0.038326867,0.439153439,0
9.50962E-4,48.802865743,0.695297817,0.038042964,0.444444444,0
9.53703E-4,49.088531911,0.696339937,0.037759061,0.447971781,0
9.60627E-4,49.280408659,0.698956194,0.037569793,0.451499118,0
9.61746E-4,49.568822176,0.69937684,0.03728589,0.455026455,0
9.62122E-4,49.761223299,0.699517763,0.037096622,0.458553792,0
9.63167E-4,50.049989385,0.699910051,0.036812719,0.463844797,0
9.64726E-4,50.339310423,0.700494343,0.036528816,0.469135802,0
9.68222E-4,50.532723563,0.701800028,0.036339548,0.469135802,0
9.741E-4,50.824446937,0.703982154,0.036055645,0.474426808,0
9.76855E-4,51.019644683,0.704999752,0.035866376,0.477954145,0
9.78647E-4,51.312988536,0.705659805,0.035582474,0.481481481,0
9.80479E-4,51.508978927,0.706332756,0.035393205,0.48324515,0
9.82078E-4,51.803501975,0.706918913,0.035109303,0.485008818,0
9.85754E-4,52.000398658,0.708262342,0.034920034,0.488536155,0
9.87809E-4,52.296595014,0.709010654,0.034636131,0.49382716,0
9.88789E-4,52.593132052,0.709366786,0.034352229,0.495590829,0
9.89219E-4,52.790933899,0.709522981,0.03416296,0.499118166,0
9.92395E-4,53.088345147,0.710673556,0.033879057,0.500881834,0
9.94725E-4,53.287193788,0.711514789,0.033689789,0.502645503,0
9.95955E-4,53.585802631,0.711957699,0.033405886,0.50617284,0
9.96112E-4,53.785018864,0.712014341,0.033216618,0.507936508,0
9.97202E-4,54.084024225,0.712406234,0.032932715,0.513227513,0
9.99376E-4,54.283773895,0.713186759,0.032743447,0.514991182,0
1.00224E-3,54.584165072,0.714212821,0.032459544,0.520282187,0
1.00459E-3,54.78499916,0.715049022,0.032270275,0.522045855,0
1.00592E-3,55.086631416,0.715521215,0.031986373,0.523809524,0
1.00838E-3,55.288251139,0.716394984,0.031797104,0.525573192,0
1.01109E-3,55.591197654,0.71735536,0.031513201,0.527336861,0
1.01237E-3,55.793581457,0.717807962,0.031323933,0.529100529,0
1.01494E-3,56.097711639,0.718710118,0.03104003,0.534391534,0
1.01567E-3,56.300838318,0.718966907,0.030850762,0.536155203,0
1.02276E-3,56.505263797,0.721447432,0.030661493,0.53968254,0
1.02752E-3,56.812680921,0.723097766,0.030377591,0.544973545,0
1.03352E-3,57.019153932,0.725166528,0.030188322,0.548500882,0
1.03656E-3,57.329851331,0.726208935,0.029904419,0.553791887,0
1.04023E-3,57.537847833,0.72746151,0.029715151,0.557319224,0
1.04222E-3,57.850434107,0.728140579,0.029431248,0.562610229,0
1.04289E-3,58.058948073,0.728365887,0.02924198,0.564373898,0
1.04388E-3,58.267697042,0.728703311,0.029052711,0.566137566,0
1.05113E-3,58.582784293,0.731148197,0.028768809,0.569664903,0
1.05333E-3,58.793294072,0.73188915,0.02857954,0.57319224,0
1.0578E-3,59.004679871,0.733381362,0.028390272,0.57319224,0
1.06071E-3,59.322835771,0.734350787,0.028106369,0.576719577,0
1.06356E-3,59.535353737,0.735294914,0.0279171,0.578483245,0
1.06641E-3,59.855010691,0.736235762,0.027633198,0.582010582,0
1.06877E-3,60.068582678,0.737013166,0.027443929,0.585537919,0
1.06904E-3,60.282387608,0.737099412,0.027254661,0.587301587,0
1.07538E-3,60.604138415,0.739175779,0.026970758,0.592592593,0
1.07681E-3,60.819359494,0.739641219,0.02678149,0.594356261,0
1.08067E-3,61.035471917,0.740892284,0.026592221,0.597883598,0
1.08263E-3,61.251906543,0.741529075,0.026402953,0.601410935,0
1.09202E-3,61.578344826,0.744543174,0.02611905,0.60670194,0
1.09472E-3,61.797121247,0.745403493,0.025929781,0.608465608,0
1.09801E-3,62.016584137,0.74644803,0.025740513,0.611992945,0
1.11101E-3,62.348903436,0.750533977,0.02545661,0.615520282,0
1.11681E-3,62.572129002,0.752334725,0.025267342,0.617283951,0
1.11947E-3,62.795869178,0.753158623,0.025078073,0.619047619,0
1.12105E-3,63.020061959,0.753643963,0.024888805,0.622574956,0
1.12609E-3,63.357645116,0.755192285,0.024604902,0.627865961,0
1.12828E-3,63.583242724,0.755861774,0.024415634,0.62962963,0
1.13074E-3,63.809297937,0.7566099,0.024226365,0.631393298,0
1.13257E-3,64.03568567,0.75716463,0.024037097,0.633156966,0
1.13508E-3,64.262632293,0.757926605,0.023847828,0.636684303,0
1.13893E-3,64.603963964,0.759087569,0.023563925,0.641975309,0
1.14661E-3,64.832802262,0.761389379,0.023374657,0.643738977,0
1.14858E-3,65.062405207,0.761976855,0.023185388,0.645502646,0
1.15511E-3,65.292931284,0.763910397,0.02299612,0.649029982,0
1.1553E-3,65.523982907,0.763967816,0.022806852,0.652557319,0
1.15774E-3,65.755310112,0.764686166,0.022617583,0.656084656,0
1.15961E-3,66.102933151,0.765233366,0.02233368,0.659611993,0
1.16478E-3,66.335753147,0.766745248,0.022144412,0.66313933,0
1.1686E-3,66.569320087,0.767856732,0.021955143,0.664902998,0
1.1704E-3,66.803372501,0.768377805,0.021765875,0.666666667,0
1.17288E-3,67.037755654,0.769097186,0.021576606,0.670194004,0
1.17569E-3,67.272807766,0.769904512,0.021387338,0.671957672,0
1.17909E-3,67.508331472,0.770881983,0.021198069,0.671957672,0
1.18556E-3,67.863548329,0.77272691,0.020914167,0.677248677,0
1.18634E-3,68.100794737,0.772946544,0.020724898,0.679012346,0
1.1903E-3,68.338505046,0.77406832,0.02053563,0.680776014,0
1.1913E-3,68.57670492,0.774350067,0.020346361,0.684303351,0
1.19371E-3,68.815370829,0.775027904,0.020157093,0.686067019,0
1.19962E-3,69.055028487,0.776683163,0.019967824,0.689594356,0
1.20426E-3,69.295587211,0.777976388,0.019778556,0.691358025,0
1.20618E-3,69.53681969,0.778507865,0.019589287,0.694885362,0
1.20927E-3,69.77858414,0.779360129,0.019400019,0.698412698,0
1.21242E-3,70.021037315,0.780228126,0.01921075,0.700176367,0
1.21645E-3,70.263972927,0.781331667,0.019021482,0.700176367,0
1.22307E-3,70.508447862,0.783135007,0.018832213,0.701940035,0
1.23177E-3,70.754444465,0.785480043,0.018642945,0.705467372,0
1.23336E-3,71.001094947,0.78590525,0.018453677,0.708994709,0
1.23779E-3,71.372154084,0.787087474,0.018169774,0.714285714,0
1.24034E-3,71.62012395,0.787764472,0.017980505,0.716049383,0
1.24555E-3,71.869173411,0.789141966,0.017791237,0.71957672,0
1.24633E-3,72.118376537,0.789346228,0.017601968,0.723104056,0
1.24638E-3,72.367649735,0.789359467,0.0174127,0.726631393,0
1.25135E-3,72.617425094,0.79066379,0.017223431,0.73015873,0
1.25542E-3,72.868292057,0.791727185,0.017034163,0.731922399,0
1.25998E-3,73.119903946,0.792909789,0.016844894,0.733686067,0
1.26406E-3,73.372508721,0.793961967,0.016655626,0.737213404,0
1.26588E-3,73.625573627,0.79443171,0.016466358,0.738977072,0
1.26714E-3,73.752288102,0.794755885,0.016371723,0.740740741,0
1.26895E-3,74.006067564,0.79521744,0.016182455,0.744268078,0
1.27368E-3,74.260466673,0.796425292,0.015993186,0.747795414,0
1.27555E-3,74.515466274,0.796901464,0.015803918,0.751322751,0
1.27595E-3,74.770637553,0.797002693,0.015614649,0.75308642,0
1.28109E-3,75.026563225,0.798302332,0.015425381,0.756613757,0
1.28465E-3,75.283366164,0.799196575,0.015236112,0.758377425,0
1.28743E-3,75.54062742,0.799894391,0.015046844,0.761904762,0
1.2907E-3,75.798729463,0.800709649,0.014857575,0.761904762,0
1.29255E-3,76.057100778,0.80117002,0.014668307,0.765432099,0
1.29715E-3,76.316159639,0.802309379,0.014479039,0.768959436,0
1.30337E-3,76.576273288,0.803839262,0.01428977,0.772486772,0
1.30786E-3,76.83778798,0.80493874,0.014100502,0.774250441,0
1.31123E-3,77.099711476,0.805758365,0.013911233,0.777777778,0
1.31355E-3,77.362398046,0.806319526,0.013721965,0.779541446,0
1.31473E-3,77.625320162,0.806605974,0.013532696,0.781305115,0
1.31535E-3,77.756855472,0.806755942,0.013438062,0.783068783,0
1.32022E-3,78.02067093,0.80792812,0.013248793,0.78659612,0
1.3321E-3,78.286148438,0.810759255,0.013059525,0.790123457,0
1.33374E-3,78.552789924,0.811146572,0.012870256,0.793650794,0
1.33578E-3,78.81991072,0.811626405,0.012680988,0.797178131,0
1.34436E-3,79.088709704,0.813634983,0.01249172,0.798941799,0
1.3478E-3,79.358021923,0.814434895,0.012302451,0.802469136,0
1.35433E-3,79.628352771,0.815944026,0.012113183,0.804232804,0
1.35442E-3,79.763795018,0.815964474,0.012018548,0.805996473,0
1.36301E-3,80.036198735,0.817928558,0.01182928,0.80952381,0
1.37006E-3,80.310164436,0.819525923,0.011640011,0.811287478,0
1.37972E-3,80.58520611,0.821691289,0.011450743,0.814814815,0
1.38524E-3,80.862045279,0.822916524,0.011261474,0.818342152,0
1.38643E-3,81.000688508,0.823181103,0.01116684,0.818342152,0
1.39463E-3,81.278919989,0.824982328,0.010977572,0.82010582,0
1.39895E-3,81.558426317,0.825926452,0.010788303,0.823633157,0
1.4157E-3,81.841306348,0.829532474,0.010599035,0.827160494,0
1.42206E-3,82.125306352,0.830880936,0.010409766,0.828924162,0
1.42309E-3,82.267615325,0.831098602,0.010315132,0.828924162,0
1.42705E-3,82.55299879,0.831933455,0.010125864,0.832451499,0
1.43168E-3,82.839016497,0.83290197,0.009936595,0.834215168,0
1.43232E-3,83.125463817,0.833035987,0.009747327,0.834215168,0
1.43431E-3,83.268895272,0.83345136,0.009652692,0.834215168,0
1.43507E-3,83.555897473,0.833608873,0.009463424,0.837742504,0
1.43863E-3,83.843491202,0.834346653,0.009274155,0.839506173,0
1.4402E-3,84.131376363,0.834671513,0.009084887,0.84303351,0
1.44247E-3,84.275623365,0.835140189,0.008990253,0.844797178,0
1.44833E-3,84.564886138,0.836342402,0.008800984,0.846560847,0
1.45156E-3,84.8551518,0.837002693,0.008611716,0.850088183,0
1.45285E-3,85.000436798,0.83726492,0.008517081,0.851851852,0
1.46137E-3,85.29245439,0.838987747,0.008327813,0.855379189,0
1.46722E-3,85.585365005,0.84016161,0.008138545,0.858906526,0
1.47029E-3,85.87936704,0.840772795,0.007949276,0.862433862,0
1.47088E-3,86.026454754,0.840890126,0.007854642,0.864197531,0
1.49584E-3,86.324611349,0.845776287,0.007665373,0.867724868,0
1.50181E-3,86.624937991,0.846923342,0.007476105,0.869488536,0
1.50512E-3,86.775450275,0.847555891,0.007381471,0.871252205,0
1.51277E-3,87.077960615,0.849006629,0.007192202,0.874779541,0
1.51771E-3,87.381421891,0.849935569,0.007002934,0.878306878,0
1.51792E-3,87.533214241,0.849975141,0.006908299,0.880070547,0
1.52118E-3,87.837309531,0.850585092,0.006719031,0.883597884,0
1.52221E-3,88.141652523,0.850775946,0.006529762,0.885361552,0
1.52968E-3,88.294620273,0.852162753,0.006435128,0.88712522,0
1.53175E-3,88.600943925,0.852545069,0.00624586,0.890652557,0
1.53191E-3,88.754134717,0.852574256,0.006151226,0.892416226,0
1.53925E-3,89.061901677,0.853920309,0.005961957,0.895943563,0
1.54307E-3,89.370417805,0.854616678,0.005772689,0.897707231,0
1.54332E-3,89.524749454,0.85466124,0.005678054,0.899470899,0
1.55245E-3,89.835129359,0.85630999,0.005488786,0.902998236,0
1.57134E-3,90.149031677,0.859662739,0.005299517,0.906525573,0
1.57435E-3,90.30646618,0.860189095,0.005204883,0.908289242,0
1.5836E-3,90.622959816,0.86179714,0.005015615,0.911816578,0
1.58535E-3,90.781494964,0.862099003,0.00492098,0.913580247,0
1.60639E-3,91.100954116,0.865676831,0.004731712,0.917107584,0
1.60743E-3,91.261697536,0.865852603,0.004637078,0.918871252,0
1.63529E-3,91.588038204,0.870442521,0.004447809,0.922398589,0
1.64703E-3,91.752741693,0.872329842,0.004353175,0.924162257,0
1.65376E-3,92.083336016,0.873398412,0.004163907,0.927689594,0
1.67194E-3,92.250530367,0.876242789,0.004069272,0.929453263,0
1.68188E-3,92.586521048,0.87777039,0.003880004,0.9329806,0
1.68255E-3,92.75477621,0.877872611,0.00378537,0.934744268,0
1.69529E-3,93.093065163,0.879802102,0.003596101,0.936507937,0
1.69637E-3,93.26270186,0.879963053,0.003501467,0.938271605,0
1.70383E-3,93.603162171,0.88107673,0.003312198,0.940035273,0
1.72654E-3,93.775815745,0.884404438,0.003217564,0.941798942,0
1.73495E-3,94.122294994,0.885613204,0.003028296,0.945326279,0
1.76201E-3,94.298495779,0.889416826,0.002933661,0.947089947,0
1.78304E-3,94.654823966,0.89228538,0.002744393,0.950617284,0
1.79488E-3,94.834312201,0.893867898,0.002649759,0.952380952,0
1.80137E-3,95.014449209,0.89472491,0.002555124,0.954144621,0
