x,y,species median
4610.0,4610.0,0.5363228
4611.0,4611.0,0.6858543
4612.0,4612.0,2.3311904E-6
4613.0,4613.0,0.031679675
4614.0,4614.0,5.6739463E-8
4615.0,4615.0,0.018991577
4616.0,4616.0,9.905083E-5
4617.0,4617.0,0.5761999
4618.0,4618.0,4.241887E-5
4619.0,4619.0,0.52750915
4620.0,4620.0,9.121365E-8
4621.0,4621.0,0.007583972
4622.0,4622.0,2.4540016E-6
4623.0,4623.0,0.0021763535
4624.0,4624.0,0.017500145
4625.0,4625.0,0.29621887
4626.0,4626.0,4.5418255E-6
4627.0,4627.0,0.6978511
4628.0,4628.0,3.670312E-5
4629.0,4629.0,6.9718156E-4
4630.0,4630.0,8.7441294E-4
4631.0,4631.0,0.0029105481
4632.0,4632.0,9.695116E-4
4633.0,4633.0,7.719557E-4
4634.0,4634.0,0.42782757
4635.0,4635.0,6.614689E-5
4636.0,4636.0,0.046008326
4637.0,4637.0,0.030517614
4638.0,4638.0,0.50559515
4639.0,4639.0,0.0012035116
4640.0,4640.0,0.009258306
4641.0,4641.0,0.044886373
4642.0,4642.0,3.013297E-4
4643.0,4643.0,6.620719E-4
4644.0,4644.0,0.94963634
4645.0,4645.0,1.2237331E-4
4646.0,4646.0,0.25615028
4647.0,4647.0,0.6810438
4648.0,4648.0,6.563902E-4
4649.0,4649.0,0.0027606715
4650.0,4650.0,0.22423595
4651.0,4651.0,0.23826349
4652.0,4652.0,0.32209212
4653.0,4653.0,8.017182E-6
4654.0,4654.0,1.6381458E-6
4655.0,4655.0,0.036246575
4656.0,4656.0,0.53006935
4657.0,4657.0,0.051738515
4658.0,4658.0,4.848096E-7
4659.0,4659.0,2.7082435E-6
4660.0,4660.0,0.48152006
4661.0,4661.0,0.23409367
4662.0,4662.0,0.014629284
4663.0,4663.0,0.045053314
4664.0,4664.0,0.41110912
4665.0,4665.0,0.6012789
4666.0,4666.0,0.66732955
4667.0,4667.0,0.100041926
4668.0,4668.0,0.45201308
4669.0,4669.0,0.2325753
4670.0,4670.0,2.0802827E-5
4671.0,4671.0,8.709999E-4
4672.0,4672.0,0.0053631943
4673.0,4673.0,2.3405881E-4
4674.0,4674.0,1.5473884E-4
4675.0,4675.0,0.53559977
4676.0,4676.0,1.2524653E-7
4677.0,4677.0,0.2783539
4678.0,4678.0,1.1818599E-5
4679.0,4679.0,0.01601476
4680.0,4680.0,0.007841133
4681.0,4681.0,1.1840222E-6
4682.0,4682.0,0.1854581
4683.0,4683.0,9.148014E-6
4684.0,4684.0,0.0071458183
4685.0,4685.0,0.51319695
4686.0,4686.0,0.12838352
4687.0,4687.0,0.54640967
4688.0,4688.0,2.4973742E-6
4689.0,4689.0,4.1767207E-6
4690.0,4690.0,0.056509156
4691.0,4691.0,3.2897267E-4
4692.0,4692.0,0.17378673
4693.0,4693.0,0.020677375
4694.0,4694.0,0.24904849
4695.0,4695.0,9.131732E-5
4696.0,4696.0,0.12467333
4697.0,4697.0,0.091054425
4698.0,4698.0,0.44125965
4699.0,4699.0,9.188619E-6
4700.0,4700.0,0.052458525
4701.0,4701.0,2.8903885E-6
4702.0,4702.0,3.4377343E-4
4703.0,4703.0,0.67363137
4704.0,4704.0,1.3642504E-7
4705.0,4705.0,1.3801541E-4
4706.0,4706.0,0.036159318
4707.0,4707.0,0.2687194
4708.0,4708.0,0.4835939
4709.0,4709.0,0.104978554
4710.0,4710.0,0.4833271
4711.0,4711.0,8.378661E-5
4712.0,4712.0,0.0027065282
4713.0,4713.0,0.5899701
4714.0,4714.0,1.7057344E-5
4715.0,4715.0,0.06678974
4716.0,4716.0,0.0037631495
4717.0,4717.0,0.23101728
4718.0,4718.0,0.36473325
4719.0,4719.0,0.5379687
4720.0,4720.0,0.2458281
4721.0,4721.0,2.210441E-6
4722.0,4722.0,3.4516252E-4
4723.0,4723.0,0.050501667
4724.0,4724.0,2.6218777E-6
4725.0,4725.0,1.3709963E-5
4726.0,4726.0,0.65833163
4727.0,4727.0,8.6836E-4
4728.0,4728.0,5.7132384E-6
4729.0,4729.0,5.3203997E-4
4730.0,4730.0,0.10905773
4731.0,4731.0,0.019049056
4732.0,4732.0,8.7566243E-4
4733.0,4733.0,0.17290571
4734.0,4734.0,2.1163119E-7
4735.0,4735.0,0.116784886
4736.0,4736.0,2.2163837E-4
4737.0,4737.0,0.11357676
4738.0,4738.0,1.2079709E-6
4739.0,4739.0,0.4703935
4740.0,4740.0,0.013288572
4741.0,4741.0,0.037137624
4742.0,4742.0,4.4842877E-6
4743.0,4743.0,0.70539635
4744.0,4744.0,0.20238306
4745.0,4745.0,0.008790419
4746.0,4746.0,0.18271095
4747.0,4747.0,3.3899932E-4
4748.0,4748.0,0.24368379
4749.0,4749.0,1.2393127E-6
4750.0,4750.0,9.372044E-6
4751.0,4751.0,0.39562872
4752.0,4752.0,4.9799326E-7
4753.0,4753.0,0.8691709
4754.0,4754.0,0.5811214
4755.0,4755.0,0.48574308
4756.0,4756.0,0.17153996
4757.0,4757.0,0.018582214
4758.0,4758.0,3.77845E-4
4759.0,4759.0,0.017144414
4760.0,4760.0,3.3530337E-4
4761.0,4761.0,9.148335E-5
4762.0,4762.0,9.241986E-5
4763.0,4763.0,2.1494974E-7
4764.0,4764.0,0.0010955888
4765.0,4765.0,0.46358663
4766.0,4766.0,0.6300539
4767.0,4767.0,5.67141E-4
4768.0,4768.0,0.3718929
4769.0,4769.0,0.023319084
4770.0,4770.0,0.041785426
4771.0,4771.0,0.8059919
4772.0,4772.0,0.06722223
4773.0,4773.0,1.1786445E-6
4774.0,4774.0,5.3683543E-6
4775.0,4775.0,0.51313084
4776.0,4776.0,0.023564605
4777.0,4777.0,2.538319E-4
4778.0,4778.0,0.45074394
4779.0,4779.0,0.077769466
4780.0,4780.0,6.8543045E-6
4781.0,4781.0,0.5190778
4782.0,4782.0,0.10878015
4783.0,4783.0,0.051465604
4784.0,4784.0,0.012069776
4785.0,4785.0,0.0012509548
4786.0,4786.0,0.0116216075
4787.0,4787.0,1.959977E-5
4788.0,4788.0,0.032791544
4789.0,4789.0,0.0031528347
4790.0,4790.0,7.81956E-4
4791.0,4791.0,7.928606E-6
4792.0,4792.0,0.03452756
4793.0,4793.0,0.49199703
4794.0,4794.0,0.36819857
4795.0,4795.0,0.0035386628
4796.0,4796.0,8.9435176E-5
4797.0,4797.0,0.085166335
4798.0,4798.0,0.043617774
4799.0,4799.0,0.016501049
4800.0,4800.0,1.2654703E-4
4801.0,4801.0,0.01108653
4802.0,4802.0,0.84076715
4803.0,4803.0,5.020934E-4
4804.0,4804.0,0.0019918215
4805.0,4805.0,0.39744568
4806.0,4806.0,1.1982919E-5
4807.0,4807.0,0.19403438
4808.0,4808.0,0.027263425
4809.0,4809.0,0.0034507066
4810.0,4810.0,1.6457776E-5
4811.0,4811.0,0.006552744
4812.0,4812.0,0.015839359
4813.0,4813.0,0.015691819
4814.0,4814.0,0.0011033613
4815.0,4815.0,1.0968342E-6
4816.0,4816.0,0.45611277
4817.0,4817.0,0.056319684
4818.0,4818.0,0.35907274
4819.0,4819.0,0.002353236
4820.0,4820.0,5.5308465E-7
4821.0,4821.0,0.14591749
4822.0,4822.0,0.009647398
4823.0,4823.0,2.5415278E-4
4824.0,4824.0,0.14924644
4825.0,4825.0,0.0012309501
4826.0,4826.0,0.5688654
4827.0,4827.0,0.57403785
4828.0,4828.0,0.009394005
4829.0,4829.0,6.27386E-6
4830.0,4830.0,0.5608281
4831.0,4831.0,0.015095947
4832.0,4832.0,0.06298127
4833.0,4833.0,0.40325883
4834.0,4834.0,0.3460538
4835.0,4835.0,0.18100086
4836.0,4836.0,2.1522653E-6
4837.0,4837.0,0.6996404
4838.0,4838.0,0.3164103
4839.0,4839.0,0.08210934
4840.0,4840.0,1.3620595E-5
4841.0,4841.0,3.7641119E-6
4842.0,4842.0,0.053733006
4843.0,4843.0,3.080277E-4
4844.0,4844.0,0.004141011
4845.0,4845.0,5.9751575E-5
4846.0,4846.0,7.9016265E-4
4847.0,4847.0,0.7372258
4848.0,4848.0,6.6850866E-5
4849.0,4849.0,2.9666518E-5
4850.0,4850.0,0.3355941
4851.0,4851.0,0.24940768
4852.0,4852.0,1.0201416E-5
4853.0,4853.0,1.2331565E-6
4854.0,4854.0,0.0036054768
4855.0,4855.0,0.02339921
4856.0,4856.0,2.5199838E-6
4857.0,4857.0,1.9374553E-5
4858.0,4858.0,0.18542895
4859.0,4859.0,0.09559306
4860.0,4860.0,0.16165641
4861.0,4861.0,0.01370735
4862.0,4862.0,1.9613271E-6
4863.0,4863.0,4.2252236E-6
4864.0,4864.0,0.008950522
4865.0,4865.0,2.2650683E-4
4866.0,4866.0,1.8344834E-4
4867.0,4867.0,0.0024278963
4868.0,4868.0,0.17149332
4869.0,4869.0,3.4011414E-4
4870.0,4870.0,1.8239694E-4
4871.0,4871.0,7.7342054E-5
4872.0,4872.0,0.122345135
4873.0,4873.0,0.44579214
4874.0,4874.0,0.09340644
4875.0,4875.0,0.9004505
4876.0,4876.0,0.11820794
4877.0,4877.0,0.004373679
4878.0,4878.0,0.41267487
4879.0,4879.0,3.205809E-5
4880.0,4880.0,0.14272535
4881.0,4881.0,2.3604945E-5
4882.0,4882.0,7.7653084E-7
4883.0,4883.0,0.32862255
4884.0,4884.0,0.5344704
4885.0,4885.0,2.512903E-5
4886.0,4886.0,9.824284E-6
4887.0,4887.0,1.6571635E-4
4888.0,4888.0,0.44316056
4889.0,4889.0,1.2056848E-4
4890.0,4890.0,0.39341074
4891.0,4891.0,3.5912801E-6
4892.0,4892.0,0.008688736
4893.0,4893.0,0.009333528
4894.0,4894.0,0.44214687
4895.0,4895.0,0.17999867
4896.0,4896.0,0.0040966766
4897.0,4897.0,2.7585859E-6
4898.0,4898.0,0.5115888
4899.0,4899.0,0.6246619
4900.0,4900.0,5.587442E-6
4901.0,4901.0,1.1532384E-5
4902.0,4902.0,0.810832
4903.0,4903.0,0.0059675416
4904.0,4904.0,0.52513134
4905.0,4905.0,0.0035869128
4906.0,4906.0,0.022434989
4907.0,4907.0,0.1973904
4908.0,4908.0,4.819661E-5
4909.0,4909.0,4.883019E-6
4910.0,4910.0,0.07594978
4911.0,4911.0,0.577627
4912.0,4912.0,0.08374044
4913.0,4913.0,1.04296205E-5
4914.0,4914.0,0.0011277908
4915.0,4915.0,0.0010738896
4916.0,4916.0,0.21816222
4917.0,4917.0,0.022212083
4918.0,4918.0,0.4753269
4919.0,4919.0,0.0023332941
4920.0,4920.0,2.8046142E-7
4921.0,4921.0,0.7318424
4922.0,4922.0,0.0029469545
4923.0,4923.0,6.599126E-9
4924.0,4924.0,1.1646236E-4
4925.0,4925.0,4.149136E-4
4926.0,4926.0,1.932082E-5
4927.0,4927.0,0.0019192614
4928.0,4928.0,0.0071945605
4929.0,4929.0,3.0302963E-6
4930.0,4930.0,0.032581024
4931.0,4931.0,2.8943524E-4
4932.0,4932.0,1.6466588E-4
4933.0,4933.0,0.20226972
4934.0,4934.0,0.0152719235
4935.0,4935.0,4.624627E-4
4936.0,4936.0,0.057224113
4937.0,4937.0,2.9327505E-4
4938.0,4938.0,0.02745051
4939.0,4939.0,7.869841E-6
4940.0,4940.0,0.17067736
4941.0,4941.0,0.5725414
4942.0,4942.0,8.717634E-5
4943.0,4943.0,0.19685656
4944.0,4944.0,2.591818E-5
4945.0,4945.0,1.0149057E-5
4946.0,4946.0,0.39731768
4947.0,4947.0,0.045870885
4948.0,4948.0,1.6293881E-5
4949.0,4949.0,0.38912565
4950.0,4950.0,0.004482946
4951.0,4951.0,0.47869712
4952.0,4952.0,2.9446304E-4
4953.0,4953.0,1.4727654E-4
4954.0,4954.0,4.0256018E-7
4955.0,4955.0,0.12894616
4956.0,4956.0,3.9402195E-8
4957.0,4957.0,0.07166283
4958.0,4958.0,7.9702095E-6
4959.0,4959.0,0.8347231
4960.0,4960.0,0.012373082
4961.0,4961.0,0.010626723
4962.0,4962.0,3.2179878E-7
4963.0,4963.0,0.0029933797
4964.0,4964.0,0.60657597
4965.0,4965.0,0.008612157
4966.0,4966.0,0.017334878
4967.0,4967.0,0.1842433
4968.0,4968.0,0.5533094
4969.0,4969.0,0.0075674634
4970.0,4970.0,0.35496163
4971.0,4971.0,7.645184E-6
4972.0,4972.0,0.35376176
4973.0,4973.0,0.0053744293
4974.0,4974.0,0.4929675
4975.0,4975.0,0.43649703
4976.0,4976.0,1.1013552E-4
4977.0,4977.0,5.199883E-4
4978.0,4978.0,0.0011850776
4979.0,4979.0,0.24128169
4980.0,4980.0,2.493831E-7
4981.0,4981.0,0.11432223
4982.0,4982.0,0.13354665
4983.0,4983.0,6.0600787E-6
4984.0,4984.0,1.6754544E-4
4985.0,4985.0,0.3980236
4986.0,4986.0,0.50320274
4987.0,4987.0,0.057537735
4988.0,4988.0,0.6241371
4989.0,4989.0,2.9991952E-6
4990.0,4990.0,0.20682502
4991.0,4991.0,2.1973276E-6
4992.0,4992.0,0.0027060616
4993.0,4993.0,0.07258272
4994.0,4994.0,0.0053274296
4995.0,4995.0,3.914491E-4
4996.0,4996.0,0.39412972
4997.0,4997.0,0.66581064
4998.0,4998.0,6.312939E-6
4999.0,4999.0,0.13080287
5000.0,5000.0,0.029348997
5001.0,5001.0,1.3777414E-4
5002.0,5002.0,0.0035932858
5003.0,5003.0,2.8644743E-6
5004.0,5004.0,1.2357378E-5
5005.0,5005.0,0.9139069
5006.0,5006.0,5.5565074E-8
5007.0,5007.0,8.200464E-6
5008.0,5008.0,0.0015281346
5009.0,5009.0,2.38829E-6
5010.0,5010.0,0.78886694
5011.0,5011.0,0.009697
5012.0,5012.0,1.9930424E-6
5013.0,5013.0,5.0723486E-8
5014.0,5014.0,0.31241977
5015.0,5015.0,0.28862748
5016.0,5016.0,3.5725534E-4
5017.0,5017.0,0.32510844
5018.0,5018.0,7.20669E-7
5019.0,5019.0,0.49541083
5020.0,5020.0,5.4685424E-5
5021.0,5021.0,1.9830159E-5
5022.0,5022.0,7.028992E-8
5023.0,5023.0,0.00958793
5024.0,5024.0,0.290028
5025.0,5025.0,0.0057393666
5026.0,5026.0,3.790874E-4
5027.0,5027.0,0.0043623685
5028.0,5028.0,0.06775775
5029.0,5029.0,0.03312931
5030.0,5030.0,0.0093897525
5031.0,5031.0,0.03140297
5032.0,5032.0,0.1448793
5033.0,5033.0,1.6703798E-6
5034.0,5034.0,2.4627075E-6
5035.0,5035.0,0.007355798
5036.0,5036.0,2.7111166E-6
5037.0,5037.0,0.0020854957
5038.0,5038.0,0.42686337
5039.0,5039.0,0.0018723619
5040.0,5040.0,0.050766893
5041.0,5041.0,7.4839016E-4
5042.0,5042.0,1.3402199E-5
5043.0,5043.0,0.69369704
5044.0,5044.0,0.5769034
5045.0,5045.0,1.5412977E-6
5046.0,5046.0,1.3589257E-6
5047.0,5047.0,0.20358257
5048.0,5048.0,2.1061999E-6
5049.0,5049.0,0.37830418
5050.0,5050.0,0.18905264
5051.0,5051.0,0.21979003
5052.0,5052.0,0.55545425
5053.0,5053.0,0.5370952
5054.0,5054.0,0.0072885
5055.0,5055.0,0.059677627
5056.0,5056.0,0.6503201
5057.0,5057.0,0.67911637
5058.0,5058.0,8.169826E-4
5059.0,5059.0,0.002151885
5060.0,5060.0,5.949377E-5
5061.0,5061.0,0.51216394
5062.0,5062.0,0.5638905
5063.0,5063.0,0.1190888
5064.0,5064.0,0.001243355
5065.0,5065.0,3.6674164E-6
5066.0,5066.0,0.052372225
5067.0,5067.0,5.552377E-6
5068.0,5068.0,8.225964E-4
5069.0,5069.0,0.0074352007
5070.0,5070.0,0.48315865
5071.0,5071.0,0.02650111
5072.0,5072.0,0.0022642103
5073.0,5073.0,3.059724E-4
5074.0,5074.0,0.3798059
5075.0,5075.0,1.0732584E-6
5076.0,5076.0,4.9532204E-8
5077.0,5077.0,8.374142E-7
5078.0,5078.0,3.5720993E-6
5079.0,5079.0,1.6243724E-4
5080.0,5080.0,0.29966512
5081.0,5081.0,0.05263467
5082.0,5082.0,1.3197568E-6
5083.0,5083.0,3.4854223E-5
5084.0,5084.0,0.17930926
5085.0,5085.0,1.0127019E-5
5086.0,5086.0,0.13634877
5087.0,5087.0,5.4090137E-6
5088.0,5088.0,0.30890504
5089.0,5089.0,4.7852387E-5
5090.0,5090.0,1.3947185E-7
5091.0,5091.0,0.10326656
5092.0,5092.0,1.8802474E-4
5093.0,5093.0,4.298626E-4
5094.0,5094.0,0.005982255
5095.0,5095.0,5.2009926E-7
5096.0,5096.0,0.40590858
5097.0,5097.0,0.10305271
5098.0,5098.0,0.19171378
5099.0,5099.0,2.558015E-4
5100.0,5100.0,0.12058881
5101.0,5101.0,0.04357873
5102.0,5102.0,8.797756E-6
5103.0,5103.0,6.248125E-4
5104.0,5104.0,7.383361E-6
5105.0,5105.0,7.810299E-6
5106.0,5106.0,0.59952575
5107.0,5107.0,0.023611171
5108.0,5108.0,0.0024619768
5109.0,5109.0,0.040312108
5110.0,5110.0,0.46650165
5111.0,5111.0,0.0937724
5112.0,5112.0,0.001967252
5113.0,5113.0,0.5482538
5114.0,5114.0,0.030647272
5115.0,5115.0,0.0016929691
5116.0,5116.0,0.7965926
5117.0,5117.0,5.297624E-6
5118.0,5118.0,9.2326966E-4
5119.0,5119.0,2.5277641E-8
5120.0,5120.0,0.013876984
5121.0,5121.0,5.243103E-4
5122.0,5122.0,3.497E-6
5123.0,5123.0,8.9722477E-7
5124.0,5124.0,6.241983E-4
5125.0,5125.0,0.82701504
5126.0,5126.0,1.4657128E-5
5127.0,5127.0,0.078172766
5128.0,5128.0,0.4494964
5129.0,5129.0,0.024501992
5130.0,5130.0,0.35305062
5131.0,5131.0,1.0953765E-4
5132.0,5132.0,0.0028433877
5133.0,5133.0,1.1992358E-5
5134.0,5134.0,8.179422E-7
5135.0,5135.0,1.5142264E-5
5136.0,5136.0,6.7464117E-7
5137.0,5137.0,1.4110591E-7
5138.0,5138.0,0.46929905
5139.0,5139.0,0.056055617
5140.0,5140.0,0.040072076
5141.0,5141.0,1.12488415E-5
5142.0,5142.0,0.52054834
5143.0,5143.0,0.35639784
5144.0,5144.0,0.022279799
5145.0,5145.0,3.281849E-8
5146.0,5146.0,0.33627558
5147.0,5147.0,2.6737709E-5
5148.0,5148.0,1.7512843E-5
5149.0,5149.0,0.048134662
5150.0,5150.0,7.221087E-7
5151.0,5151.0,0.005014433
5152.0,5152.0,0.07407049
5153.0,5153.0,0.05823259
5154.0,5154.0,0.12396398
5155.0,5155.0,0.5251714
5156.0,5156.0,0.08918235
5157.0,5157.0,5.532793E-8
5158.0,5158.0,0.0019509186
5159.0,5159.0,0.021642355
5160.0,5160.0,2.2504457E-4
5161.0,5161.0,0.016567642
5162.0,5162.0,2.4324927E-6
5163.0,5163.0,6.8267323E-6
5164.0,5164.0,0.021471312
5165.0,5165.0,0.51085514
5166.0,5166.0,0.03262643
5167.0,5167.0,0.007885748
5168.0,5168.0,3.293784E-4
5169.0,5169.0,0.00481597
5170.0,5170.0,6.143335E-6
5171.0,5171.0,0.007491276
5172.0,5172.0,0.58920234
5173.0,5173.0,0.6518569
5174.0,5174.0,0.0041263904
5175.0,5175.0,2.1795825E-6
5176.0,5176.0,2.4925628E-6
5177.0,5177.0,0.45170945
5178.0,5178.0,0.47943518
5179.0,5179.0,4.976623E-6
5180.0,5180.0,4.224921E-4
5181.0,5181.0,0.86387324
5182.0,5182.0,0.004708093
5183.0,5183.0,0.09138797
5184.0,5184.0,0.04945595
5185.0,5185.0,9.823437E-6
5186.0,5186.0,0.8581386
5187.0,5187.0,0.012658
5188.0,5188.0,0.57606286
5189.0,5189.0,0.36696208
5190.0,5190.0,0.4731937
5191.0,5191.0,0.059213605
5192.0,5192.0,0.17503063
5193.0,5193.0,0.44031066
5194.0,5194.0,9.694099E-5
5195.0,5195.0,2.990317E-6
5196.0,5196.0,0.08024909
5197.0,5197.0,3.3555084E-6
5198.0,5198.0,0.090902336
5199.0,5199.0,0.42530063
5200.0,5200.0,0.49140576
5201.0,5201.0,0.92539513
5202.0,5202.0,0.08695543
5203.0,5203.0,0.6863032
5204.0,5204.0,0.51688665
5205.0,5205.0,1.1125956E-4
5206.0,5206.0,3.0201027E-4
5207.0,5207.0,7.955747E-8
5208.0,5208.0,0.5613513
5209.0,5209.0,0.019015688
5210.0,5210.0,8.987112E-5
5211.0,5211.0,0.3867428
5212.0,5212.0,0.49445516
5213.0,5213.0,0.047217153
5214.0,5214.0,0.010179983
5215.0,5215.0,0.61015636
5216.0,5216.0,0.26543558
5217.0,5217.0,0.026630033
5218.0,5218.0,0.004613152
5219.0,5219.0,0.08849017
5220.0,5220.0,0.0014628634
5221.0,5221.0,1.1293739E-8
5222.0,5222.0,0.0019480455
5223.0,5223.0,4.3342166E-5
5224.0,5224.0,0.18579973
5225.0,5225.0,5.8123674E-6
5226.0,5226.0,1.01543485E-7
5227.0,5227.0,2.577774E-5
5228.0,5228.0,0.08678073
5229.0,5229.0,8.716393E-4
5230.0,5230.0,0.015510886
5231.0,5231.0,0.042422414
5232.0,5232.0,0.056042727
5233.0,5233.0,0.6447453
5234.0,5234.0,0.7090866
5235.0,5235.0,0.018253418
5236.0,5236.0,0.13563077
5237.0,5237.0,0.028088203
5238.0,5238.0,0.004681144
5239.0,5239.0,0.005089147
5240.0,5240.0,4.2430224E-4
5241.0,5241.0,0.00223224
5242.0,5242.0,0.009450586
5243.0,5243.0,0.0014963639
5244.0,5244.0,0.030985022
5245.0,5245.0,0.016535936
5246.0,5246.0,0.7699376
5247.0,5247.0,1.47536E-6
5248.0,5248.0,0.005981514
5249.0,5249.0,5.9097315E-6
5250.0,5250.0,0.4468863
5251.0,5251.0,0.07676817
5252.0,5252.0,0.3197972
5253.0,5253.0,0.05261747
5254.0,5254.0,0.2897356
5255.0,5255.0,4.5079923E-5
5256.0,5256.0,0.16620381
5257.0,5257.0,0.58500636
5258.0,5258.0,0.025333757
5259.0,5259.0,0.0022665635
5260.0,5260.0,0.6289126
5261.0,5261.0,9.287975E-5
5262.0,5262.0,0.17674232
5263.0,5263.0,0.6082785
5264.0,5264.0,1.677454E-5
5265.0,5265.0,4.3434172E-4
5266.0,5266.0,3.831374E-5
5267.0,5267.0,9.935584E-6
5268.0,5268.0,1.3644546E-5
5269.0,5269.0,0.2606038
5270.0,5270.0,0.42379156
5271.0,5271.0,7.7277415E-5
5272.0,5272.0,0.40580577
5273.0,5273.0,0.63033533
5274.0,5274.0,1.8606019E-4
5275.0,5275.0,0.47116426
5276.0,5276.0,0.0017993456
5277.0,5277.0,0.04959498
5278.0,5278.0,0.58151
5279.0,5279.0,5.0653654E-7
5280.0,5280.0,0.034283943
5281.0,5281.0,8.382627E-5
5282.0,5282.0,3.3006324E-6
5283.0,5283.0,3.8536155E-6
5284.0,5284.0,0.03324072
5285.0,5285.0,6.0764512E-5
5286.0,5286.0,3.6082332E-7
5287.0,5287.0,1.0009428E-5
5288.0,5288.0,0.36082876
5289.0,5289.0,1.1532023E-5
5290.0,5290.0,0.048466172
5291.0,5291.0,3.5744125E-4
5292.0,5292.0,5.1727907E-6
5293.0,5293.0,0.63782793
5294.0,5294.0,6.969904E-5
5295.0,5295.0,0.47576833
5296.0,5296.0,5.3597698E-5
5297.0,5297.0,0.18793577
5298.0,5298.0,0.0025486609
5299.0,5299.0,0.4968261
5300.0,5300.0,0.17478824
5301.0,5301.0,0.47434184
5302.0,5302.0,2.0489281E-4
5303.0,5303.0,0.08002593
5304.0,5304.0,0.0013376413
5305.0,5305.0,0.4688083
5306.0,5306.0,0.022925287
5307.0,5307.0,0.56342953
5308.0,5308.0,4.6429262E-4
5309.0,5309.0,1.7409703E-4
5310.0,5310.0,8.301727E-7
5311.0,5311.0,8.562792E-4
5312.0,5312.0,0.068036824
5313.0,5313.0,0.13439259
5314.0,5314.0,0.070725344
5315.0,5315.0,0.031544495
5316.0,5316.0,0.40502632
5317.0,5317.0,0.75557137
5318.0,5318.0,0.03216563
5319.0,5319.0,0.002908139
5320.0,5320.0,1.2779688E-5
5321.0,5321.0,5.94196E-5
5322.0,5322.0,6.7275E-4
5323.0,5323.0,6.673376E-7
5324.0,5324.0,0.58425057
5325.0,5325.0,0.56182843
5326.0,5326.0,0.5167553
5327.0,5327.0,1.9009742E-4
5328.0,5328.0,0.14235091
5329.0,5329.0,0.022468619
5330.0,5330.0,0.07166161
5331.0,5331.0,0.011351802
5332.0,5332.0,5.3147327E-5
5333.0,5333.0,0.3998134
5334.0,5334.0,1.5159287E-5
5335.0,5335.0,3.0284298E-7
5336.0,5336.0,1.0642973E-5
5337.0,5337.0,0.638025
5338.0,5338.0,1.5577274E-5
5339.0,5339.0,0.26165798
5340.0,5340.0,3.0991168E-6
5341.0,5341.0,0.0013424988
5342.0,5342.0,0.010690065
5343.0,5343.0,0.5897409
5344.0,5344.0,6.3302437E-6
5345.0,5345.0,0.005547476
5346.0,5346.0,0.22946821
5347.0,5347.0,0.0696883
5348.0,5348.0,0.07264153
5349.0,5349.0,2.142809E-7
5350.0,5350.0,0.22146796
5351.0,5351.0,3.64327E-5
5352.0,5352.0,0.44916907
5353.0,5353.0,0.004462522
5354.0,5354.0,0.43676132
5355.0,5355.0,0.0112307435
5356.0,5356.0,9.726878E-5
5357.0,5357.0,0.13748948
5358.0,5358.0,3.811656E-6
5359.0,5359.0,0.002783867
5360.0,5360.0,0.33011493
5361.0,5361.0,0.9828088
5362.0,5362.0,0.5687477
5363.0,5363.0,0.0043770806
5364.0,5364.0,2.3091002E-6
5365.0,5365.0,1.7886877E-4
5366.0,5366.0,0.014764774
5367.0,5367.0,0.15356323
5368.0,5368.0,1.9323194E-7
5369.0,5369.0,0.16976957
5370.0,5370.0,1.7556056E-7
5371.0,5371.0,0.008641101
5372.0,5372.0,9.988831E-7
5373.0,5373.0,0.015295024
5374.0,5374.0,0.5212957
5375.0,5375.0,3.5613211E-6
5376.0,5376.0,0.007878147
5377.0,5377.0,0.5100925
5378.0,5378.0,5.724387E-6
5379.0,5379.0,0.64827144
5380.0,5380.0,0.57215774
5381.0,5381.0,0.3587453
5382.0,5382.0,0.5775542
5383.0,5383.0,1.4109843E-7
5384.0,5384.0,0.26309296
5385.0,5385.0,0.13513543
5386.0,5386.0,0.9997574
5387.0,5387.0,0.047819443
5388.0,5388.0,0.005300397
5389.0,5389.0,1.6203336E-4
5390.0,5390.0,0.004938144
5391.0,5391.0,0.06850332
5392.0,5392.0,0.5814798
5393.0,5393.0,5.923265E-6
5394.0,5394.0,3.3698434E-5
5395.0,5395.0,0.035860986
5396.0,5396.0,0.31078288
5397.0,5397.0,0.0055361474
5398.0,5398.0,0.0027895607
5399.0,5399.0,0.013001096
5400.0,5400.0,0.10398958
5401.0,5401.0,0.4871438
5402.0,5402.0,3.2523624E-6
5403.0,5403.0,1.5010944E-7
5404.0,5404.0,4.3121146E-4
5405.0,5405.0,0.010038845
5406.0,5406.0,0.0011656873
5407.0,5407.0,4.5130746E-6
5408.0,5408.0,0.005410645
5409.0,5409.0,0.015512969
5410.0,5410.0,6.050968E-6
5411.0,5411.0,6.148723E-4
5412.0,5412.0,4.989131E-7
5413.0,5413.0,0.06604525
5414.0,5414.0,4.8202295E-5
5415.0,5415.0,0.6549866
5416.0,5416.0,8.520886E-6
5417.0,5417.0,6.0262704E-5
5418.0,5418.0,0.51907825
5419.0,5419.0,9.548772E-5
5420.0,5420.0,0.2304114
5421.0,5421.0,3.8719313E-7
5422.0,5422.0,0.19277795
5423.0,5423.0,4.148906E-4
5424.0,5424.0,4.2203255E-4
5425.0,5425.0,0.6728934
5426.0,5426.0,0.7187611
5427.0,5427.0,0.46546552
5428.0,5428.0,0.004222724
5429.0,5429.0,2.2477013E-6
5430.0,5430.0,0.06887463
