x,y,species avg
4940.0,4940.0,0.15916258
4941.0,4941.0,0.6155622
4942.0,4942.0,1.1926842E-4
4943.0,4943.0,0.17494954
4944.0,4944.0,5.2294792E-5
4945.0,4945.0,2.4062054E-5
4946.0,4946.0,0.40917495
4947.0,4947.0,0.044949505
4948.0,4948.0,2.4708042E-5
4949.0,4949.0,0.3948169
4950.0,4950.0,0.0047792117
4951.0,4951.0,0.50947446
4952.0,4952.0,3.0197634E-4
4953.0,4953.0,1.3735793E-4
4954.0,4954.0,1.168668E-6
4955.0,4955.0,0.13006768
4956.0,4956.0,6.412514E-8
4957.0,4957.0,0.07266535
4958.0,4958.0,7.992942E-6
4959.0,4959.0,0.8191965
4960.0,4960.0,0.013514666
4961.0,4961.0,0.013209619
4962.0,4962.0,2.7516066E-7
4963.0,4963.0,0.0026328738
4964.0,4964.0,0.6124401
4965.0,4965.0,0.017313033
4966.0,4966.0,0.0191348
4967.0,4967.0,0.15063812
4968.0,4968.0,0.58058816
4969.0,4969.0,0.0081551755
4970.0,4970.0,0.3819326
4971.0,4971.0,1.0176774E-5
4972.0,4972.0,0.36952445
4973.0,4973.0,0.005946748
4974.0,4974.0,0.52348983
4975.0,4975.0,0.4615201
4976.0,4976.0,1.7540138E-4
4977.0,4977.0,4.4694584E-4
4978.0,4978.0,0.0012483629
4979.0,4979.0,0.23998028
4980.0,4980.0,7.603057E-7
4981.0,4981.0,0.095795274
4982.0,4982.0,0.11989236
4983.0,4983.0,1.4068974E-5
4984.0,4984.0,1.6299765E-4
4985.0,4985.0,0.39013636
4986.0,4986.0,0.4935468
4987.0,4987.0,0.061116353
4988.0,4988.0,0.6107019
4989.0,4989.0,3.8543153E-6
4990.0,4990.0,0.19641796
4991.0,4991.0,2.60436E-6
4992.0,4992.0,0.004166535
4993.0,4993.0,0.08290191
4994.0,4994.0,0.007422122
4995.0,4995.0,4.934669E-4
4996.0,4996.0,0.35874602
4997.0,4997.0,0.6802227
4998.0,4998.0,7.998259E-6
4999.0,4999.0,0.121425815
5000.0,5000.0,0.028387243
5001.0,5001.0,2.3157858E-4
5002.0,5002.0,0.004598976
5003.0,5003.0,3.2036949E-6
5004.0,5004.0,1.154041E-5
5005.0,5005.0,0.8969333
5006.0,5006.0,4.02396E-7
5007.0,5007.0,8.385714E-6
5008.0,5008.0,0.0025117053
5009.0,5009.0,2.787138E-6
5010.0,5010.0,0.68982255
5011.0,5011.0,0.013489798
5012.0,5012.0,2.6844032E-6
5013.0,5013.0,4.3514535E-7
5014.0,5014.0,0.33025873
5015.0,5015.0,0.29822773
5016.0,5016.0,3.9907996E-4
5017.0,5017.0,0.3202257
5018.0,5018.0,1.8303688E-6
5019.0,5019.0,0.50548726
5020.0,5020.0,5.4518714E-5
5021.0,5021.0,2.517018E-5
5022.0,5022.0,7.727872E-8
5023.0,5023.0,0.010403201
5024.0,5024.0,0.29758254
5025.0,5025.0,0.0056091966
5026.0,5026.0,3.6975113E-4
5027.0,5027.0,0.00480418
5028.0,5028.0,0.07018793
5029.0,5029.0,0.034105416
5030.0,5030.0,0.009772332
5031.0,5031.0,0.03173858
5032.0,5032.0,0.15394893
5033.0,5033.0,3.6226286E-6
5034.0,5034.0,4.3187697E-6
5035.0,5035.0,0.0062900158
5036.0,5036.0,3.1561606E-6
5037.0,5037.0,0.001984026
5038.0,5038.0,0.4361299
5039.0,5039.0,0.0020199674
5040.0,5040.0,0.045656983
5041.0,5041.0,0.0011177161
5042.0,5042.0,1.2273291E-5
5043.0,5043.0,0.6896056
5044.0,5044.0,0.58821064
5045.0,5045.0,4.664946E-6
5046.0,5046.0,2.4654144E-6
5047.0,5047.0,0.21959524
5048.0,5048.0,3.2713765E-6
5049.0,5049.0,0.37180004
5050.0,5050.0,0.19315311
5051.0,5051.0,0.21645802
5052.0,5052.0,0.54950935
5053.0,5053.0,0.53623223
5054.0,5054.0,0.009063136
5055.0,5055.0,0.058572948
5056.0,5056.0,0.6518201
5057.0,5057.0,0.6720955
5058.0,5058.0,6.851141E-4
5059.0,5059.0,0.0032202723
5060.0,5060.0,5.996472E-5
5061.0,5061.0,0.50476336
5062.0,5062.0,0.5809929
5063.0,5063.0,0.12136622
5064.0,5064.0,0.0012450209
5065.0,5065.0,6.1483943E-6
5066.0,5066.0,0.049385026
5067.0,5067.0,5.822335E-6
5068.0,5068.0,9.0388523E-4
5069.0,5069.0,0.0077091684
5070.0,5070.0,0.50390303
5071.0,5071.0,0.027543481
5072.0,5072.0,0.0016562096
5073.0,5073.0,4.84596E-4
5074.0,5074.0,0.3801122
5075.0,5075.0,1.5517621E-6
5076.0,5076.0,3.7957116E-7
5077.0,5077.0,9.539723E-7
5078.0,5078.0,5.392909E-6
5079.0,5079.0,2.5222203E-4
5080.0,5080.0,0.30844426
5081.0,5081.0,0.049546473
5082.0,5082.0,1.8617505E-6
5083.0,5083.0,4.4107106E-5
5084.0,5084.0,0.17836244
5085.0,5085.0,1.601508E-5
5086.0,5086.0,0.13957347
5087.0,5087.0,1.264862E-5
5088.0,5088.0,0.3083273
5089.0,5089.0,7.712249E-5
5090.0,5090.0,1.14409005E-7
5091.0,5091.0,0.117520295
5092.0,5092.0,2.138745E-4
5093.0,5093.0,3.3715088E-4
5094.0,5094.0,0.0053436104
5095.0,5095.0,6.1543165E-7
5096.0,5096.0,0.43956202
5097.0,5097.0,0.11269646
5098.0,5098.0,0.21647501
5099.0,5099.0,5.329337E-4
5100.0,5100.0,0.11630097
5101.0,5101.0,0.049844183
5102.0,5102.0,8.906959E-6
5103.0,5103.0,4.860754E-4
5104.0,5104.0,8.925309E-6
5105.0,5105.0,5.912096E-6
5106.0,5106.0,0.6157038
5107.0,5107.0,0.02097857
5108.0,5108.0,0.0034034387
5109.0,5109.0,0.043641254
5110.0,5110.0,0.47850376
5111.0,5111.0,0.096409485
5112.0,5112.0,0.002077032
5113.0,5113.0,0.53088194
5114.0,5114.0,0.029533986
5115.0,5115.0,0.0026076755
5116.0,5116.0,0.8116413
5117.0,5117.0,7.0338474E-6
5118.0,5118.0,0.0013419883
5119.0,5119.0,8.6783196E-8
5120.0,5120.0,0.013920674
5121.0,5121.0,5.9117423E-4
5122.0,5122.0,5.270289E-6
5123.0,5123.0,2.1038022E-6
5124.0,5124.0,8.484877E-4
5125.0,5125.0,0.84445566
5126.0,5126.0,1.800275E-5
5127.0,5127.0,0.07553139
5128.0,5128.0,0.43426406
5129.0,5129.0,0.025135938
5130.0,5130.0,0.3054911
5131.0,5131.0,2.365121E-4
5132.0,5132.0,0.0037020133
5133.0,5133.0,2.0579006E-5
5134.0,5134.0,1.0963764E-6
5135.0,5135.0,3.311493E-5
5136.0,5136.0,1.3080053E-6
5137.0,5137.0,8.014049E-7
5138.0,5138.0,0.47823548
5139.0,5139.0,0.04657646
5140.0,5140.0,0.038663805
5141.0,5141.0,3.0571464E-5
5142.0,5142.0,0.51482016
5143.0,5143.0,0.38776127
5144.0,5144.0,0.022587983
5145.0,5145.0,2.209211E-7
5146.0,5146.0,0.3667239
5147.0,5147.0,2.8342005E-5
5148.0,5148.0,2.1101483E-5
5149.0,5149.0,0.0438798
5150.0,5150.0,2.8338864E-6
5151.0,5151.0,0.006970828
5152.0,5152.0,0.08396611
5153.0,5153.0,0.05972404
5154.0,5154.0,0.12849241
5155.0,5155.0,0.5152079
5156.0,5156.0,0.09586223
5157.0,5157.0,3.7494218E-7
5158.0,5158.0,0.0020947983
5159.0,5159.0,0.023385732
5160.0,5160.0,3.3778127E-4
5161.0,5161.0,0.015144413
5162.0,5162.0,2.6122989E-6
5163.0,5163.0,1.2601331E-5
5164.0,5164.0,0.025897847
5165.0,5165.0,0.5406442
5166.0,5166.0,0.03675775
5167.0,5167.0,0.009266685
5168.0,5168.0,4.0870172E-4
5169.0,5169.0,0.007245049
5170.0,5170.0,9.818494E-6
5171.0,5171.0,0.008449891
5172.0,5172.0,0.58083093
5173.0,5173.0,0.6731256
5174.0,5174.0,0.0037482262
5175.0,5175.0,2.700868E-6
5176.0,5176.0,6.1595615E-6
5177.0,5177.0,0.4608527
5178.0,5178.0,0.4913647
5179.0,5179.0,9.428307E-6
5180.0,5180.0,3.6819789E-4
5181.0,5181.0,0.86842585
5182.0,5182.0,0.007279996
5183.0,5183.0,0.09147584
5184.0,5184.0,0.046127107
5185.0,5185.0,1.8139468E-5
5186.0,5186.0,0.84926623
5187.0,5187.0,0.0114029255
5188.0,5188.0,0.5861212
5189.0,5189.0,0.35650674
5190.0,5190.0,0.4738096
5191.0,5191.0,0.061112303
5192.0,5192.0,0.15651856
5193.0,5193.0,0.43696427
5194.0,5194.0,8.4247615E-5
5195.0,5195.0,3.5812873E-6
5196.0,5196.0,0.08347387
5197.0,5197.0,3.0300678E-6
5198.0,5198.0,0.08813454
5199.0,5199.0,0.42320153
5200.0,5200.0,0.5130552
5201.0,5201.0,0.8952992
5202.0,5202.0,0.085815504
5203.0,5203.0,0.68026453
5204.0,5204.0,0.50789225
5205.0,5205.0,1.06770975E-4
5206.0,5206.0,3.298615E-4
5207.0,5207.0,6.1186336E-7
5208.0,5208.0,0.57018054
5209.0,5209.0,0.024201278
5210.0,5210.0,7.649708E-5
5211.0,5211.0,0.41448012
5212.0,5212.0,0.4810505
5213.0,5213.0,0.04608722
5214.0,5214.0,0.011890624
5215.0,5215.0,0.6036169
5216.0,5216.0,0.26135954
5217.0,5217.0,0.042382136
5218.0,5218.0,0.0068893596
5219.0,5219.0,0.086875305
5220.0,5220.0,0.002113983
5221.0,5221.0,6.1312825E-8
5222.0,5222.0,0.0022638247
5223.0,5223.0,1.3102952E-4
5224.0,5224.0,0.1828058
5225.0,5225.0,1.0071343E-5
5226.0,5226.0,1.729452E-7
5227.0,5227.0,3.5184497E-5
5228.0,5228.0,0.0932773
5229.0,5229.0,7.406302E-4
5230.0,5230.0,0.011665782
5231.0,5231.0,0.03991638
5232.0,5232.0,0.06839816
5233.0,5233.0,0.6393441
5234.0,5234.0,0.6951749
5235.0,5235.0,0.019275261
5236.0,5236.0,0.11743893
5237.0,5237.0,0.028364215
5238.0,5238.0,0.0062896805
5239.0,5239.0,0.0066194953
5240.0,5240.0,4.247561E-4
5241.0,5241.0,0.0030023034
5242.0,5242.0,0.010021598
5243.0,5243.0,0.0017428517
5244.0,5244.0,0.033762816
5245.0,5245.0,0.017016701
5246.0,5246.0,0.78517294
5247.0,5247.0,2.5855986E-6
5248.0,5248.0,0.0073350626
5249.0,5249.0,8.411024E-6
5250.0,5250.0,0.40809965
5251.0,5251.0,0.08759564
5252.0,5252.0,0.24976769
5253.0,5253.0,0.04781841
5254.0,5254.0,0.28330928
5255.0,5255.0,6.949848E-5
5256.0,5256.0,0.16860005
5257.0,5257.0,0.5684904
5258.0,5258.0,0.023403827
5259.0,5259.0,0.0026480225
5260.0,5260.0,0.64516544
5261.0,5261.0,1.664084E-4
5262.0,5262.0,0.16904552
5263.0,5263.0,0.6024355
5264.0,5264.0,2.5155474E-5
5265.0,5265.0,4.9315195E-4
5266.0,5266.0,5.358225E-5
5267.0,5267.0,1.8916564E-5
5268.0,5268.0,2.4769239E-5
5269.0,5269.0,0.27943015
5270.0,5270.0,0.4232018
5271.0,5271.0,1.11837726E-4
5272.0,5272.0,0.3934892
5273.0,5273.0,0.58879006
5274.0,5274.0,2.851464E-4
5275.0,5275.0,0.46134126
5276.0,5276.0,0.0017534747
5277.0,5277.0,0.057266302
5278.0,5278.0,0.59305924
5279.0,5279.0,9.844593E-7
5280.0,5280.0,0.036904227
5281.0,5281.0,1.1067086E-4
5282.0,5282.0,5.720697E-6
5283.0,5283.0,6.974105E-6
5284.0,5284.0,0.03385192
5285.0,5285.0,7.1670525E-5
5286.0,5286.0,9.612246E-7
5287.0,5287.0,1.2171255E-5
5288.0,5288.0,0.34667978
5289.0,5289.0,1.9073468E-5
5290.0,5290.0,0.05038629
5291.0,5291.0,3.6305745E-4
5292.0,5292.0,4.585252E-6
5293.0,5293.0,0.6356097
5294.0,5294.0,1.5706632E-4
5295.0,5295.0,0.492889
5296.0,5296.0,7.7347046E-5
5297.0,5297.0,0.19038297
5298.0,5298.0,0.003399527
5299.0,5299.0,0.506598
5300.0,5300.0,0.17089729
5301.0,5301.0,0.4202415
5302.0,5302.0,2.4984608E-4
5303.0,5303.0,0.089466676
5304.0,5304.0,0.0012489004
5305.0,5305.0,0.4570885
5306.0,5306.0,0.023238447
5307.0,5307.0,0.5277667
5308.0,5308.0,4.3165713E-4
5309.0,5309.0,2.5451012E-4
5310.0,5310.0,2.5264942E-6
5311.0,5311.0,8.2057744E-4
5312.0,5312.0,0.06468559
5313.0,5313.0,0.11374016
5314.0,5314.0,0.0770786
5315.0,5315.0,0.025670663
5316.0,5316.0,0.416312
5317.0,5317.0,0.69837695
5318.0,5318.0,0.032521416
5319.0,5319.0,0.0029344633
5320.0,5320.0,2.7846132E-5
5321.0,5321.0,1.0490464E-4
5322.0,5322.0,6.57974E-4
5323.0,5323.0,1.6428138E-6
5324.0,5324.0,0.5824497
5325.0,5325.0,0.5628385
5326.0,5326.0,0.5319222
5327.0,5327.0,1.6714756E-4
5328.0,5328.0,0.17596263
5329.0,5329.0,0.022350485
5330.0,5330.0,0.08314622
5331.0,5331.0,0.012687251
5332.0,5332.0,1.01749894E-4
5333.0,5333.0,0.43285528
5334.0,5334.0,2.809116E-5
5335.0,5335.0,7.54847E-7
5336.0,5336.0,3.515644E-5
5337.0,5337.0,0.6770393
5338.0,5338.0,2.194448E-5
5339.0,5339.0,0.25710228
5340.0,5340.0,3.709722E-6
5341.0,5341.0,0.0011883444
5342.0,5342.0,0.012199818
5343.0,5343.0,0.56077546
5344.0,5344.0,1.0089026E-5
5345.0,5345.0,0.006259387
5346.0,5346.0,0.23645183
5347.0,5347.0,0.06278085
5348.0,5348.0,0.075711794
5349.0,5349.0,3.683373E-7
5350.0,5350.0,0.22473755
5351.0,5351.0,4.3050448E-5
5352.0,5352.0,0.45519263
5353.0,5353.0,0.0053121424
5354.0,5354.0,0.45644647
5355.0,5355.0,0.011110942
5356.0,5356.0,9.929368E-5
5357.0,5357.0,0.13699962
5358.0,5358.0,8.387117E-6
5359.0,5359.0,0.0043256194
5360.0,5360.0,0.32154402
5361.0,5361.0,0.9787536
5362.0,5362.0,0.58961165
5363.0,5363.0,0.0043742456
5364.0,5364.0,4.2344477E-6
5365.0,5365.0,2.7330712E-4
5366.0,5366.0,0.014815006
5367.0,5367.0,0.17193663
5368.0,5368.0,1.8984093E-7
5369.0,5369.0,0.19265147
5370.0,5370.0,5.77422E-7
5371.0,5371.0,0.0079546375
5372.0,5372.0,2.2214522E-6
5373.0,5373.0,0.019261668
5374.0,5374.0,0.53838855
5375.0,5375.0,4.8780344E-6
5376.0,5376.0,0.008478991
5377.0,5377.0,0.48312762
5378.0,5378.0,7.3097012E-6
5379.0,5379.0,0.6311353
5380.0,5380.0,0.5797811
5381.0,5381.0,0.30089712
5382.0,5382.0,0.5986159
5383.0,5383.0,1.3593561E-7
5384.0,5384.0,0.26444063
5385.0,5385.0,0.12789232
5386.0,5386.0,0.9992384
5387.0,5387.0,0.053275794
5388.0,5388.0,0.005809375
5389.0,5389.0,1.5918598E-4
5390.0,5390.0,0.006352322
5391.0,5391.0,0.07653295
5392.0,5392.0,0.5898663
5393.0,5393.0,8.602996E-6
5394.0,5394.0,6.330548E-5
5395.0,5395.0,0.032239772
5396.0,5396.0,0.3091372
5397.0,5397.0,0.0045293113
5398.0,5398.0,0.004315059
5399.0,5399.0,0.014222004
5400.0,5400.0,0.11638327
5401.0,5401.0,0.5051801
5402.0,5402.0,3.568857E-6
5403.0,5403.0,3.3782774E-7
5404.0,5404.0,8.9002034E-4
5405.0,5405.0,0.008943517
5406.0,5406.0,0.0014968072
5407.0,5407.0,5.3928925E-6
5408.0,5408.0,0.00819116
5409.0,5409.0,0.016853262
5410.0,5410.0,8.971898E-6
5411.0,5411.0,8.578745E-4
5412.0,5412.0,1.0076975E-6
5413.0,5413.0,0.06190958
5414.0,5414.0,4.9722585E-5
5415.0,5415.0,0.66185385
5416.0,5416.0,8.878621E-6
5417.0,5417.0,1.1720211E-4
5418.0,5418.0,0.51603866
5419.0,5419.0,8.227126E-5
5420.0,5420.0,0.22342084
5421.0,5421.0,5.6815173E-7
5422.0,5422.0,0.19407812
5423.0,5423.0,3.2660514E-4
5424.0,5424.0,4.1487187E-4
5425.0,5425.0,0.659645
5426.0,5426.0,0.7020688
5427.0,5427.0,0.48321792
5428.0,5428.0,0.0045782854
5429.0,5429.0,2.6832488E-6
5430.0,5430.0,0.07453339
5431.0,5431.0,0.12745015
5432.0,5432.0,0.15939416
5433.0,5433.0,0.015000691
5434.0,5434.0,0.0024037813
5435.0,5435.0,0.06070041
5436.0,5436.0,0.1105191
5437.0,5437.0,5.867127E-6
5438.0,5438.0,0.07392099
5439.0,5439.0,0.021449659
5440.0,5440.0,0.039656907
5441.0,5441.0,0.52729356
5442.0,5442.0,0.0011670953
5443.0,5443.0,7.1236613E-4
5444.0,5444.0,0.36369923
5445.0,5445.0,0.23191585
5446.0,5446.0,0.6452546
5447.0,5447.0,6.957412E-4
5448.0,5448.0,0.20697054
5449.0,5449.0,1.2425547E-4
5450.0,5450.0,0.07500927
5451.0,5451.0,0.011686241
5452.0,5452.0,4.6506035E-8
5453.0,5453.0,0.0016371587
5454.0,5454.0,0.01893892
5455.0,5455.0,0.16852115
5456.0,5456.0,1.7921764E-6
5457.0,5457.0,0.0018552088
5458.0,5458.0,0.2668358
5459.0,5459.0,0.5518835
5460.0,5460.0,0.9380819
5461.0,5461.0,9.4665265E-5
5462.0,5462.0,0.64329994
5463.0,5463.0,2.6747282E-4
5464.0,5464.0,0.13353732
5465.0,5465.0,0.0012386884
5466.0,5466.0,5.4349794E-6
5467.0,5467.0,1.6231364E-5
5468.0,5468.0,3.3170625E-4
5469.0,5469.0,0.059669122
5470.0,5470.0,0.49837056
5471.0,5471.0,0.13332702
5472.0,5472.0,0.29092193
5473.0,5473.0,2.3397627E-6
5474.0,5474.0,2.7297587E-5
5475.0,5475.0,3.7337848E-6
5476.0,5476.0,0.28536722
5477.0,5477.0,0.0106196655
5478.0,5478.0,2.4748914E-4
5479.0,5479.0,2.8936885E-4
5480.0,5480.0,0.83263904
5481.0,5481.0,1.7157022E-6
5482.0,5482.0,0.13830258
5483.0,5483.0,6.5740844E-4
5484.0,5484.0,0.09667488
5485.0,5485.0,0.006446116
5486.0,5486.0,0.06795861
5487.0,5487.0,0.1347118
5488.0,5488.0,0.0913927
5489.0,5489.0,0.0022872065
5490.0,5490.0,4.6080688E-5
5491.0,5491.0,1.7653091E-4
5492.0,5492.0,0.08338332
5493.0,5493.0,0.014577195
5494.0,5494.0,0.0016666955
5495.0,5495.0,4.4172143E-6
5496.0,5496.0,5.99953E-6
5497.0,5497.0,0.9949665
5498.0,5498.0,0.7182241
5499.0,5499.0,0.019175712
5500.0,5500.0,0.08644894
5501.0,5501.0,0.8492043
5502.0,5502.0,7.8317925E-4
5503.0,5503.0,0.018867122
5504.0,5504.0,0.035623435
5505.0,5505.0,2.9613007E-6
5506.0,5506.0,0.364765
5507.0,5507.0,0.020242458
5508.0,5508.0,0.18408737
5509.0,5509.0,1.2074533E-7
5510.0,5510.0,0.08704485
5511.0,5511.0,0.35596797
5512.0,5512.0,0.0023407508
5513.0,5513.0,2.0900389E-4
5514.0,5514.0,0.11249586
5515.0,5515.0,1.9721224E-4
5516.0,5516.0,3.621586E-5
5517.0,5517.0,1.130465E-4
5518.0,5518.0,0.08028874
5519.0,5519.0,0.15596397
5520.0,5520.0,4.844094E-6
5521.0,5521.0,1.0032879E-6
5522.0,5522.0,0.0012046556
5523.0,5523.0,3.4446965E-4
5524.0,5524.0,1.3793981E-5
5525.0,5525.0,0.8242198
5526.0,5526.0,0.03595715
5527.0,5527.0,0.64130825
5528.0,5528.0,0.03729279
5529.0,5529.0,0.11533362
5530.0,5530.0,0.29143068
5531.0,5531.0,0.054092057
5532.0,5532.0,0.04090805
5533.0,5533.0,2.8737342E-5
5534.0,5534.0,0.060829725
5535.0,5535.0,0.07081112
5536.0,5536.0,0.008474995
5537.0,5537.0,0.608523
5538.0,5538.0,3.8800781E-4
5539.0,5539.0,0.6119421
5540.0,5540.0,0.51083446
5541.0,5541.0,0.015826723
5542.0,5542.0,0.0055828425
5543.0,5543.0,0.010207516
5544.0,5544.0,0.016227283
5545.0,5545.0,3.991826E-6
5546.0,5546.0,4.5467995E-4
5547.0,5547.0,1.6608959E-6
5548.0,5548.0,5.340706E-6
5549.0,5549.0,3.351179E-4
5550.0,5550.0,3.1990758E-6
5551.0,5551.0,0.11213087
5552.0,5552.0,0.026587712
5553.0,5553.0,0.013429398
5554.0,5554.0,2.417482E-5
5555.0,5555.0,0.017665556
5556.0,5556.0,0.0030360925
5557.0,5557.0,0.26969025
5558.0,5558.0,0.0020991913
5559.0,5559.0,0.7807385
5560.0,5560.0,0.08887311
5561.0,5561.0,0.5823577
5562.0,5562.0,0.064365104
5563.0,5563.0,0.38743052
5564.0,5564.0,1.7819486E-5
5565.0,5565.0,0.025019249
5566.0,5566.0,0.005554483
5567.0,5567.0,0.018378478
5568.0,5568.0,0.15789291
5569.0,5569.0,0.0060501546
5570.0,5570.0,0.052197546
5571.0,5571.0,0.03524675
5572.0,5572.0,0.3780175
5573.0,5573.0,0.77886415
5574.0,5574.0,0.3802075
5575.0,5575.0,9.647299E-4
5576.0,5576.0,4.8523018E-4
5577.0,5577.0,1.03282255E-4
5578.0,5578.0,0.6985253
5579.0,5579.0,5.212701E-6
5580.0,5580.0,0.025964173
5581.0,5581.0,5.6032854E-7
5582.0,5582.0,9.765964E-7
5583.0,5583.0,3.1567052E-7
5584.0,5584.0,2.181308E-5
5585.0,5585.0,0.3550667
5586.0,5586.0,0.005059008
5587.0,5587.0,1.2342863E-5
5588.0,5588.0,1.4726503E-5
5589.0,5589.0,0.5249238
5590.0,5590.0,0.054644547
5591.0,5591.0,0.50100887
5592.0,5592.0,0.3871292
5593.0,5593.0,3.0487502E-4
5594.0,5594.0,0.26071855
5595.0,5595.0,0.43387344
5596.0,5596.0,0.10970116
5597.0,5597.0,0.026070885
5598.0,5598.0,0.3887819
5599.0,5599.0,0.015520354
5600.0,5600.0,0.033856113
5601.0,5601.0,0.05359696
5602.0,5602.0,0.53005034
5603.0,5603.0,0.51646256
5604.0,5604.0,0.6866172
5605.0,5605.0,9.759515E-7
5606.0,5606.0,0.49975222
5607.0,5607.0,7.161075E-8
5608.0,5608.0,9.734854E-6
5609.0,5609.0,4.9157575E-6
5610.0,5610.0,5.0960166E-6
5611.0,5611.0,5.4309585E-5
5612.0,5612.0,0.028501866
5613.0,5613.0,0.016038228
5614.0,5614.0,0.0016030543
5615.0,5615.0,0.5442948
5616.0,5616.0,1.1947787E-4
5617.0,5617.0,2.2113072E-5
5618.0,5618.0,0.5078808
5619.0,5619.0,0.025746549
5620.0,5620.0,3.1418106E-6
5621.0,5621.0,3.8670187E-6
5622.0,5622.0,0.11814135
5623.0,5623.0,0.72639275
5624.0,5624.0,0.20049645
5625.0,5625.0,0.3353845
5626.0,5626.0,0.2859686
5627.0,5627.0,5.5046075E-7
5628.0,5628.0,0.713309
5629.0,5629.0,3.8814155E-4
5630.0,5630.0,6.993278E-6
5631.0,5631.0,1.2688072E-6
5632.0,5632.0,1.7466194E-6
5633.0,5633.0,0.0010516939
5634.0,5634.0,0.007269742
5635.0,5635.0,0.108470984
5636.0,5636.0,0.009558429
5637.0,5637.0,0.09307194
5638.0,5638.0,0.0023231127
5639.0,5639.0,3.242155E-4
5640.0,5640.0,0.5608288
5641.0,5641.0,0.49792722
5642.0,5642.0,3.1901745E-4
5643.0,5643.0,0.009581376
5644.0,5644.0,0.016012086
5645.0,5645.0,0.11314714
5646.0,5646.0,1.8798215E-4
5647.0,5647.0,0.005188421
5648.0,5648.0,0.09817998
5649.0,5649.0,0.09860398
5650.0,5650.0,3.0996525E-6
5651.0,5651.0,0.0013518725
5652.0,5652.0,0.6675273
5653.0,5653.0,0.13896501
5654.0,5654.0,0.52042323
5655.0,5655.0,0.0021921122
5656.0,5656.0,0.70764333
5657.0,5657.0,0.3619756
5658.0,5658.0,0.6260808
5659.0,5659.0,0.50415826
5660.0,5660.0,0.009691083
5661.0,5661.0,0.32805556
5662.0,5662.0,1.9183399E-5
5663.0,5663.0,0.017841173
5664.0,5664.0,6.933696E-7
5665.0,5665.0,0.08508988
5666.0,5666.0,0.096699744
5667.0,5667.0,0.089840084
5668.0,5668.0,0.015778655
5669.0,5669.0,1.0046144E-7
5670.0,5670.0,0.20979196
5671.0,5671.0,0.03605228
5672.0,5672.0,0.69712764
5673.0,5673.0,1.9496314E-4
5674.0,5674.0,0.04583915
5675.0,5675.0,0.4280682
5676.0,5676.0,1.0539001E-7
5677.0,5677.0,0.701011
5678.0,5678.0,5.236689E-6
5679.0,5679.0,0.3561242
5680.0,5680.0,0.16101746
5681.0,5681.0,0.02256808
5682.0,5682.0,3.7133297E-5
5683.0,5683.0,2.0148404E-4
5684.0,5684.0,0.043971498
5685.0,5685.0,1.369749E-4
5686.0,5686.0,2.91291E-5
5687.0,5687.0,2.2392697E-8
5688.0,5688.0,0.7320522
5689.0,5689.0,4.6182282E-5
5690.0,5690.0,0.65600646
5691.0,5691.0,2.6324655E-5
5692.0,5692.0,0.019619254
5693.0,5693.0,0.34890947
5694.0,5694.0,0.37892047
5695.0,5695.0,0.011398177
5696.0,5696.0,0.98034894
5697.0,5697.0,0.47098878
5698.0,5698.0,0.6663649
5699.0,5699.0,0.24533539
5700.0,5700.0,7.2843654E-6
5701.0,5701.0,0.01746412
5702.0,5702.0,8.02095E-6
5703.0,5703.0,0.0012235414
5704.0,5704.0,1.1606427E-4
5705.0,5705.0,0.28237015
5706.0,5706.0,9.1404845E-6
5707.0,5707.0,0.021530505
5708.0,5708.0,1.8903973E-5
5709.0,5709.0,0.012452634
5710.0,5710.0,9.852638E-7
5711.0,5711.0,5.6669686E-4
5712.0,5712.0,0.08012358
5713.0,5713.0,4.2757663E-5
5714.0,5714.0,4.216258E-4
5715.0,5715.0,0.029296266
5716.0,5716.0,0.0031762861
5717.0,5717.0,0.13223317
5718.0,5718.0,0.56880105
5719.0,5719.0,0.011322243
5720.0,5720.0,5.95918E-6
5721.0,5721.0,0.5803129
5722.0,5722.0,0.5845993
5723.0,5723.0,4.2650098E-4
5724.0,5724.0,0.5534053
5725.0,5725.0,0.0011929267
5726.0,5726.0,0.007853899
5727.0,5727.0,0.84634686
5728.0,5728.0,0.46560225
5729.0,5729.0,1.5611792E-4
5730.0,5730.0,0.94778615
5731.0,5731.0,0.021094969
5732.0,5732.0,1.3097596E-7
5733.0,5733.0,7.347305E-7
5734.0,5734.0,1.1833053E-5
5735.0,5735.0,4.0734667E-5
5736.0,5736.0,0.61101913
5737.0,5737.0,4.0069463E-7
5738.0,5738.0,0.6998773
5739.0,5739.0,0.023360483
5740.0,5740.0,4.070107E-5
5741.0,5741.0,0.13804519
5742.0,5742.0,0.001868913
5743.0,5743.0,7.205314E-5
5744.0,5744.0,1.8156816E-6
5745.0,5745.0,0.98305196
5746.0,5746.0,0.52671784
5747.0,5747.0,0.019790716
5748.0,5748.0,4.5064937E-7
5749.0,5749.0,0.09818633
5750.0,5750.0,0.08630345
5751.0,5751.0,0.61277544
5752.0,5752.0,1.5095272E-4
5753.0,5753.0,0.73285526
5754.0,5754.0,0.008459098
5755.0,5755.0,0.2488164
5756.0,5756.0,0.54015285
5757.0,5757.0,0.03864925
5758.0,5758.0,8.751346E-8
5759.0,5759.0,0.0040846197
5760.0,5760.0,0.14311221
5761.0,5761.0,0.4634209
5762.0,5762.0,0.0012557168
