Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.28356E-3,87.360343979,0.958786293,0.006771314,0.84,0.842105263
1.29285E-3,87.618177737,0.959727114,0.006566123,0.84,0.842105263
1.29799E-3,87.877389872,0.960238139,0.006360932,0.84,0.842105263
1.29946E-3,88.007336277,0.960383101,0.006258336,0.84,0.842105263
1.33295E-3,88.272296188,0.963545258,0.006053145,0.84,0.842105263
1.34185E-3,88.539908647,0.964342892,0.005847953,0.853333333,0.842105263
1.34522E-3,88.808809558,0.964640492,0.005642762,0.853333333,0.842105263
1.36207E-3,89.080405062,0.966090086,0.005437571,0.853333333,0.842105263
1.37568E-3,89.354271605,0.967217434,0.005232379,0.866666667,0.842105263
1.38385E-3,89.630544741,0.967876258,0.005027188,0.866666667,0.842105263
1.39129E-3,89.769674161,0.968464777,0.004924592,0.866666667,0.842105263
1.42551E-3,90.053084764,0.971034673,0.004719401,0.866666667,0.894736842
1.42876E-3,90.338592059,0.971267815,0.00451421,0.866666667,0.894736842
1.434E-3,90.529246609,0.971639505,0.004309018,0.866666667,0.894736842
1.44791E-3,90.770681244,0.972602923,0.004206422,0.88,0.947368421
1.52871E-3,91.072302834,0.977585614,0.004001231,0.88,0.947368421
1.54936E-3,91.381672914,0.978706716,0.00379604,0.88,0.947368421
1.55717E-3,91.53738973,0.979115784,0.003693444,0.88,0.947368421
1.56069E-3,91.84942742,0.979297836,0.003488253,0.88,0.947368421
1.58187E-3,92.007614653,0.980359053,0.003385657,0.88,0.947368421
1.62099E-3,92.329876202,0.982178244,0.003180466,0.88,0.947368421
1.71333E-3,92.666364145,0.985831523,0.002975274,0.893333333,0.947368421
1.72532E-3,92.838896229,0.986247498,0.002872679,0.906666667,0.947368421
1.72847E-3,93.011742852,0.986354551,0.002770083,0.906666667,0.947368421
1.7683E-3,93.363843835,0.9876403,0.002564892,0.906666667,0.947368421
1.78425E-3,93.54226926,0.98812065,0.002462296,0.906666667,0.947368421
1.8392E-3,93.907983889,0.989636506,0.002257105,0.906666667,0.947368421
1.8472E-3,94.092703812,0.989840435,0.002154509,0.906666667,0.947368421
1.84795E-3,94.277498515,0.989859292,0.002051913,0.906666667,0.947368421
1.96587E-3,94.659136078,0.992434727,0.001846722,0.92,0.947368421
1.97291E-3,94.856426858,0.992565773,0.001744126,0.92,0.947368421
2.05365E-3,95.061791982,0.993917057,0.001641531,0.92,0.947368421
2.08229E-3,95.270020754,0.994334803,0.001538935,0.92,0.947368421
2.17536E-3,95.697836885,0.995504321,0.001333744,0.933333333,0.947368421
2.22504E-3,95.920340651,0.996026364,0.001231148,0.933333333,0.947368421
2.26642E-3,96.146983041,0.996414643,0.001128552,0.946666667,0.947368421
2.34945E-3,96.381928206,0.997082938,0.001025957,0.946666667,0.947368421
2.53502E-3,96.635429799,0.998160406,0.000923361,0.96,0.947368421
2.61191E-3,96.896621034,0.998480324,0.000820765,0.973333333,0.947368421
2.67033E-3,97.163653929,0.998685624,0.00071817,0.973333333,0.947368421
2.94476E-3,97.458129718,0.999335322,0.000615574,0.973333333,0.947368421
3.16167E-3,97.774296393,0.999612237,0.000512978,0.986666667,0.947368421
3.35048E-3,98.109344649,0.999757431,0.000410383,0.986666667,0.947368421
3.51529E-3,98.460873349,0.999838931,0.000307787,0.986666667,0.947368421
4.56495E-3,98.917368062,0.999988131,0.000205191,0.986666667,0.947368421
5.05929E-3,99.002843251,0.999996524,0.000102596,0.986666667,0.947368421
1.08263E-2,100,1,0.000102596,0.986666667,1
1.08263E-2,100,1,0,0.986666667,1
