x,y,species_4 cloglog values
5083.0,5083.0,1.5100736E-5
5084.0,5084.0,0.115731716
5085.0,5085.0,3.9719102E-6
5086.0,5086.0,0.10764501
5087.0,5087.0,5.4090137E-6
5088.0,5088.0,0.27487224
5089.0,5089.0,4.7852387E-5
5090.0,5090.0,1.9519142E-8
5091.0,5091.0,0.16390799
5092.0,5092.0,1.562888E-4
5093.0,5093.0,4.298626E-4
5094.0,5094.0,0.0085751675
5095.0,5095.0,4.2681395E-7
5096.0,5096.0,0.5619628
5097.0,5097.0,0.09912927
5098.0,5098.0,0.28282693
5099.0,5099.0,5.834486E-4
5100.0,5100.0,0.12831366
5101.0,5101.0,0.03482882
5102.0,5102.0,1.7913133E-5
5103.0,5103.0,6.9109024E-4
5104.0,5104.0,6.2232384E-6
5105.0,5105.0,2.7762244E-6
5106.0,5106.0,0.651687
5107.0,5107.0,0.033577953
5108.0,5108.0,0.0019935223
5109.0,5109.0,0.018866379
5110.0,5110.0,0.4415147
5111.0,5111.0,0.14123292
5112.0,5112.0,0.0033288915
5113.0,5113.0,0.5482538
5114.0,5114.0,0.03373226
5115.0,5115.0,0.0051580667
5116.0,5116.0,0.7859319
5117.0,5117.0,1.15808225E-5
5118.0,5118.0,5.514525E-4
5119.0,5119.0,5.557025E-9
5120.0,5120.0,0.008409554
5121.0,5121.0,5.243103E-4
5122.0,5122.0,3.422206E-7
5123.0,5123.0,2.275122E-7
5124.0,5124.0,6.241983E-4
5125.0,5125.0,0.905719
5126.0,5126.0,6.0812044E-6
5127.0,5127.0,0.09085315
5128.0,5128.0,0.46224084
5129.0,5129.0,0.02871673
5130.0,5130.0,0.46856618
5131.0,5131.0,8.333511E-5
5132.0,5132.0,0.0023037586
5133.0,5133.0,5.272346E-5
5134.0,5134.0,7.317497E-7
5135.0,5135.0,1.5142264E-5
5136.0,5136.0,6.0849294E-7
5137.0,5137.0,6.258618E-8
5138.0,5138.0,0.46929905
5139.0,5139.0,0.056055617
5140.0,5140.0,0.05345289
5141.0,5141.0,3.6518377E-6
5142.0,5142.0,0.61552954
5143.0,5143.0,0.36633238
5144.0,5144.0,0.029401999
5145.0,5145.0,1.7212697E-8
5146.0,5146.0,0.3900991
5147.0,5147.0,2.6737709E-5
5148.0,5148.0,3.0183051E-5
5149.0,5149.0,0.06742102
5150.0,5150.0,6.218942E-7
5151.0,5151.0,0.0060319244
5152.0,5152.0,0.1245986
5153.0,5153.0,0.06348782
5154.0,5154.0,0.13950829
5155.0,5155.0,0.5800304
5156.0,5156.0,0.08457344
5157.0,5157.0,3.5611006E-8
5158.0,5158.0,0.00215611
5159.0,5159.0,0.025969926
5160.0,5160.0,2.2504457E-4
5161.0,5161.0,0.022599176
5162.0,5162.0,2.4852268E-6
5163.0,5163.0,3.1096562E-5
5164.0,5164.0,0.038462758
5165.0,5165.0,0.65635854
5166.0,5166.0,0.04409868
5167.0,5167.0,0.018226609
5168.0,5168.0,3.293784E-4
5169.0,5169.0,0.00804294
5170.0,5170.0,2.5233208E-5
5171.0,5171.0,0.013506723
5172.0,5172.0,0.63084483
5173.0,5173.0,0.72372234
5174.0,5174.0,0.0059560444
5175.0,5175.0,2.1795825E-6
5176.0,5176.0,1.3535388E-6
5177.0,5177.0,0.5454782
5178.0,5178.0,0.47943518
5179.0,5179.0,4.818928E-6
5180.0,5180.0,4.7060387E-4
5181.0,5181.0,0.88901657
5182.0,5182.0,0.0023864899
5183.0,5183.0,0.09138797
5184.0,5184.0,0.06339044
5185.0,5185.0,4.639179E-5
5186.0,5186.0,0.924106
5187.0,5187.0,0.012658
5188.0,5188.0,0.6092608
5189.0,5189.0,0.38744482
5190.0,5190.0,0.4731937
5191.0,5191.0,0.06473206
5192.0,5192.0,0.19246837
5193.0,5193.0,0.44031066
5194.0,5194.0,1.005621E-4
5195.0,5195.0,2.9338617E-6
5196.0,5196.0,0.08024909
5197.0,5197.0,1.6239399E-6
5198.0,5198.0,0.09889099
5199.0,5199.0,0.42530063
5200.0,5200.0,0.609959
5201.0,5201.0,0.8423763
5202.0,5202.0,0.098886006
5203.0,5203.0,0.72790563
5204.0,5204.0,0.714958
5205.0,5205.0,1.1125956E-4
5206.0,5206.0,4.665128E-4
5207.0,5207.0,3.935006E-8
5208.0,5208.0,0.55887306
5209.0,5209.0,0.04530288
5210.0,5210.0,8.987112E-5
5211.0,5211.0,0.48181528
5212.0,5212.0,0.5028795
5213.0,5213.0,0.07105552
5214.0,5214.0,0.017904315
5215.0,5215.0,0.661792
5216.0,5216.0,0.28657264
5217.0,5217.0,0.026630033
5218.0,5218.0,0.007407522
5219.0,5219.0,0.1334983
5220.0,5220.0,9.466246E-4
5221.0,5221.0,5.0804854E-9
5222.0,5222.0,0.0019480455
5223.0,5223.0,1.9497302E-5
5224.0,5224.0,0.21558206
5225.0,5225.0,2.064801E-5
5226.0,5226.0,9.404977E-9
5227.0,5227.0,9.860318E-6
5228.0,5228.0,0.11750014
5229.0,5229.0,9.494825E-4
5230.0,5230.0,0.016746124
5231.0,5231.0,0.060388047
5232.0,5232.0,0.031790935
5233.0,5233.0,0.7385374
5234.0,5234.0,0.77370167
5235.0,5235.0,0.027146358
5236.0,5236.0,0.13563077
5237.0,5237.0,0.044557918
5238.0,5238.0,0.012546288
5239.0,5239.0,0.012672097
5240.0,5240.0,3.910941E-4
5241.0,5241.0,0.0062617236
5242.0,5242.0,0.015285084
5243.0,5243.0,0.0014963639
5244.0,5244.0,0.025508888
5245.0,5245.0,0.02508227
5246.0,5246.0,0.74897677
5247.0,5247.0,4.972099E-7
5248.0,5248.0,0.012513672
5249.0,5249.0,4.9225478E-6
5250.0,5250.0,0.4468863
5251.0,5251.0,0.1151518
5252.0,5252.0,0.32093915
5253.0,5253.0,0.06614827
5254.0,5254.0,0.3218824
5255.0,5255.0,3.374253E-5
5256.0,5256.0,0.16620381
5257.0,5257.0,0.60585046
5258.0,5258.0,0.025333757
5259.0,5259.0,0.004302381
5260.0,5260.0,0.696679
5261.0,5261.0,1.0806973E-4
5262.0,5262.0,0.27134958
5263.0,5263.0,0.68035716
5264.0,5264.0,1.5843727E-5
5265.0,5265.0,5.5241055E-4
5266.0,5266.0,3.831374E-5
5267.0,5267.0,4.851714E-5
5268.0,5268.0,6.89905E-5
5269.0,5269.0,0.2111362
5270.0,5270.0,0.4503981
5271.0,5271.0,7.7277415E-5
5272.0,5272.0,0.41218445
5273.0,5273.0,0.8032898
5274.0,5274.0,1.8606019E-4
5275.0,5275.0,0.48978695
5276.0,5276.0,0.0028478473
5277.0,5277.0,0.08753318
5278.0,5278.0,0.70548725
5279.0,5279.0,6.314735E-8
5280.0,5280.0,0.034283943
5281.0,5281.0,7.827324E-5
5282.0,5282.0,4.4817963E-7
5283.0,5283.0,1.3166019E-6
5284.0,5284.0,0.04427095
5285.0,5285.0,1.5350261E-4
5286.0,5286.0,2.6178313E-7
5287.0,5287.0,1.1082917E-5
5288.0,5288.0,0.3319659
5289.0,5289.0,8.024367E-6
5290.0,5290.0,0.053404797
5291.0,5291.0,3.749959E-4
5292.0,5292.0,3.076119E-6
5293.0,5293.0,0.7053952
5294.0,5294.0,5.3883556E-5
5295.0,5295.0,0.47576833
5296.0,5296.0,2.9651326E-5
5297.0,5297.0,0.16664699
5298.0,5298.0,0.0062067485
5299.0,5299.0,0.6218352
5300.0,5300.0,0.18583223
5301.0,5301.0,0.47434184
5302.0,5302.0,7.1655566E-5
5303.0,5303.0,0.07137956
5304.0,5304.0,0.0024521332
5305.0,5305.0,0.47399667
5306.0,5306.0,0.022925287
5307.0,5307.0,0.579683
5308.0,5308.0,6.147118E-4
5309.0,5309.0,1.7409703E-4
5310.0,5310.0,8.301727E-7
5311.0,5311.0,8.562792E-4
5312.0,5312.0,0.077632226
5313.0,5313.0,0.14210449
5314.0,5314.0,0.115605906
5315.0,5315.0,0.032298926
5316.0,5316.0,0.411949
5317.0,5317.0,0.8126226
5318.0,5318.0,0.03216563
5319.0,5319.0,0.0032042237
5320.0,5320.0,8.0396654E-5
5321.0,5321.0,5.94196E-5
5322.0,5322.0,7.698028E-4
5323.0,5323.0,2.3175875E-7
5324.0,5324.0,0.63362336
5325.0,5325.0,0.6593424
5326.0,5326.0,0.6167299
5327.0,5327.0,1.5675591E-4
5328.0,5328.0,0.27769226
5329.0,5329.0,0.035660427
5330.0,5330.0,0.059109602
5331.0,5331.0,0.017387757
5332.0,5332.0,5.3147327E-5
5333.0,5333.0,0.3998134
5334.0,5334.0,7.050634E-6
5335.0,5335.0,2.0873078E-7
5336.0,5336.0,7.781055E-6
5337.0,5337.0,0.74250764
5338.0,5338.0,4.2006977E-5
5339.0,5339.0,0.30181098
5340.0,5340.0,5.8559776E-6
5341.0,5341.0,0.0016443939
5342.0,5342.0,0.020295827
5343.0,5343.0,0.5897409
5344.0,5344.0,3.1690784E-6
5345.0,5345.0,0.01218461
5346.0,5346.0,0.2820895
5347.0,5347.0,0.10722098
5348.0,5348.0,0.12580304
5349.0,5349.0,1.7939751E-8
5350.0,5350.0,0.22994041
5351.0,5351.0,2.0634016E-5
5352.0,5352.0,0.4937319
5353.0,5353.0,0.008830135
5354.0,5354.0,0.4198553
5355.0,5355.0,0.013179315
5356.0,5356.0,5.3420114E-5
5357.0,5357.0,0.13748948
5358.0,5358.0,3.811656E-6
5359.0,5359.0,0.001901776
5360.0,5360.0,0.3374986
5361.0,5361.0,0.97633934
5362.0,5362.0,0.6309661
5363.0,5363.0,0.0043770806
5364.0,5364.0,9.856246E-6
5365.0,5365.0,1.7886877E-4
5366.0,5366.0,0.024787175
5367.0,5367.0,0.2532014
5368.0,5368.0,4.0070432E-8
5369.0,5369.0,0.3015488
5370.0,5370.0,1.3820289E-7
5371.0,5371.0,0.009485584
5372.0,5372.0,8.684313E-8
5373.0,5373.0,0.013151846
5374.0,5374.0,0.5918629
5375.0,5375.0,3.2782507E-6
5376.0,5376.0,0.012504235
5377.0,5377.0,0.55766344
5378.0,5378.0,5.724387E-6
5379.0,5379.0,0.64827144
5380.0,5380.0,0.5741117
5381.0,5381.0,0.38227883
5382.0,5382.0,0.6027336
5383.0,5383.0,3.8120948E-8
5384.0,5384.0,0.26309296
5385.0,5385.0,0.11085844
5386.0,5386.0,0.99978447
5387.0,5387.0,0.077266954
5388.0,5388.0,0.010832484
5389.0,5389.0,1.6203336E-4
5390.0,5390.0,0.008978745
5391.0,5391.0,0.05622884
5392.0,5392.0,0.6905648
5393.0,5393.0,1.2412602E-5
5394.0,5394.0,2.4522113E-5
5395.0,5395.0,0.042479314
5396.0,5396.0,0.4550042
5397.0,5397.0,0.0055361474
5398.0,5398.0,0.0062623173
5399.0,5399.0,0.022343904
5400.0,5400.0,0.15851542
5401.0,5401.0,0.4502276
5402.0,5402.0,2.8691331E-6
5403.0,5403.0,2.1824185E-8
5404.0,5404.0,0.0010238967
5405.0,5405.0,0.0141915325
5406.0,5406.0,0.0011656873
5407.0,5407.0,5.3326667E-6
5408.0,5408.0,0.012865388
5409.0,5409.0,0.027882166
5410.0,5410.0,2.3195269E-6
5411.0,5411.0,5.0598336E-4
5412.0,5412.0,1.4840367E-7
5413.0,5413.0,0.07332542
5414.0,5414.0,2.909534E-5
5415.0,5415.0,0.7314972
5416.0,5416.0,3.209587E-6
5417.0,5417.0,7.898124E-5
5418.0,5418.0,0.5552364
5419.0,5419.0,9.548772E-5
5420.0,5420.0,0.26751822
5421.0,5421.0,1.6883203E-6
5422.0,5422.0,0.23609835
5423.0,5423.0,4.148906E-4
5424.0,5424.0,5.880653E-4
5425.0,5425.0,0.61843264
5426.0,5426.0,0.7187611
5427.0,5427.0,0.46546552
5428.0,5428.0,0.007560443
5429.0,5429.0,2.2477013E-6
5430.0,5430.0,0.06887463
5431.0,5431.0,0.17497557
5432.0,5432.0,0.16724938
5433.0,5433.0,0.017993903
5434.0,5434.0,0.003878044
5435.0,5435.0,0.095670685
5436.0,5436.0,0.11186075
5437.0,5437.0,5.8116834E-6
5438.0,5438.0,0.074459575
5439.0,5439.0,0.023390926
5440.0,5440.0,0.056325797
5441.0,5441.0,0.6436882
5442.0,5442.0,0.0019077841
5443.0,5443.0,9.688542E-4
5444.0,5444.0,0.4495186
5445.0,5445.0,0.23681626
5446.0,5446.0,0.59039044
5447.0,5447.0,0.0010377677
5448.0,5448.0,0.2115751
5449.0,5449.0,7.348089E-5
5450.0,5450.0,0.12169392
5451.0,5451.0,0.019036517
5452.0,5452.0,3.387628E-9
5453.0,5453.0,0.0012858289
5454.0,5454.0,0.018847436
5455.0,5455.0,0.24203078
5456.0,5456.0,1.1287357E-6
5457.0,5457.0,0.0037021434
5458.0,5458.0,0.3147182
5459.0,5459.0,0.52522963
5460.0,5460.0,0.9820153
5461.0,5461.0,6.511179E-5
5462.0,5462.0,0.7356384
5463.0,5463.0,2.0474911E-4
5464.0,5464.0,0.15070656
5465.0,5465.0,7.2485744E-4
5466.0,5466.0,1.0568054E-6
5467.0,5467.0,4.3375665E-5
5468.0,5468.0,5.129167E-4
5469.0,5469.0,0.042675573
5470.0,5470.0,0.48547846
5471.0,5471.0,0.16075276
5472.0,5472.0,0.38962072
5473.0,5473.0,4.894357E-7
5474.0,5474.0,9.460015E-6
5475.0,5475.0,3.0768792E-6
5476.0,5476.0,0.39868858
5477.0,5477.0,0.015928246
5478.0,5478.0,3.825366E-4
5479.0,5479.0,2.0720599E-4
5480.0,5480.0,0.90486515
5481.0,5481.0,1.5242233E-6
5482.0,5482.0,0.09634591
5483.0,5483.0,0.0010028217
5484.0,5484.0,0.12879798
5485.0,5485.0,0.0116876215
5486.0,5486.0,0.05474041
5487.0,5487.0,0.15579149
5488.0,5488.0,0.11764078
5489.0,5489.0,0.002033702
5490.0,5490.0,1.08070206E-4
5491.0,5491.0,1.618277E-4
5492.0,5492.0,0.1265016
5493.0,5493.0,0.024339113
5494.0,5494.0,0.0021678184
5495.0,5495.0,4.9065875E-6
5496.0,5496.0,8.614699E-6
5497.0,5497.0,0.9750705
5498.0,5498.0,0.6187312
5499.0,5499.0,0.027296117
5500.0,5500.0,0.140372
5501.0,5501.0,0.89045024
5502.0,5502.0,0.0014067474
5503.0,5503.0,0.029583782
5504.0,5504.0,0.036631078
5505.0,5505.0,4.816049E-6
5506.0,5506.0,0.27452987
5507.0,5507.0,0.026553532
5508.0,5508.0,0.29249564
5509.0,5509.0,6.4246244E-9
5510.0,5510.0,0.13127555
5511.0,5511.0,0.32299635
5512.0,5512.0,0.004913592
5513.0,5513.0,1.495889E-4
5514.0,5514.0,0.19556527
5515.0,5515.0,2.5794053E-4
5516.0,5516.0,2.1846336E-5
5517.0,5517.0,3.8538154E-5
5518.0,5518.0,0.063242406
5519.0,5519.0,0.17913589
5520.0,5520.0,3.847439E-6
5521.0,5521.0,2.189705E-7
5522.0,5522.0,9.4050064E-4
5523.0,5523.0,1.8376177E-4
5524.0,5524.0,2.7895426E-6
5525.0,5525.0,0.8366165
5526.0,5526.0,0.05288114
5527.0,5527.0,0.63409585
5528.0,5528.0,0.055214804
5529.0,5529.0,0.13590017
5530.0,5530.0,0.42199638
5531.0,5531.0,0.04162837
5532.0,5532.0,0.056767784
5533.0,5533.0,1.4826074E-5
5534.0,5534.0,0.07318409
5535.0,5535.0,0.103326
5536.0,5536.0,0.018688075
5537.0,5537.0,0.72108376
5538.0,5538.0,1.0485299E-4
5539.0,5539.0,0.56106675
5540.0,5540.0,0.45881754
5541.0,5541.0,0.026641449
5542.0,5542.0,0.005968427
5543.0,5543.0,0.012965212
5544.0,5544.0,0.03374144
5545.0,5545.0,4.766742E-7
5546.0,5546.0,4.0841658E-4
5547.0,5547.0,2.7291635E-6
5548.0,5548.0,7.9687525E-6
5549.0,5549.0,7.4439224E-5
5550.0,5550.0,2.3427324E-6
5551.0,5551.0,0.104393795
5552.0,5552.0,0.021317141
5553.0,5553.0,0.020831533
5554.0,5554.0,1.0053958E-5
5555.0,5555.0,0.012658179
5556.0,5556.0,0.0032914872
5557.0,5557.0,0.30099076
5558.0,5558.0,0.0043253275
5559.0,5559.0,0.82424414
5560.0,5560.0,0.112708524
5561.0,5561.0,0.6062373
5562.0,5562.0,0.08111916
5563.0,5563.0,0.45945364
5564.0,5564.0,6.020625E-6
5565.0,5565.0,0.040078674
5566.0,5566.0,0.006869023
5567.0,5567.0,0.03279472
5568.0,5568.0,0.23156595
5569.0,5569.0,0.0032152587
5570.0,5570.0,0.059430007
5571.0,5571.0,0.045140218
5572.0,5572.0,0.35391888
5573.0,5573.0,0.7420633
5574.0,5574.0,0.4348197
5575.0,5575.0,0.0012094671
5576.0,5576.0,2.9542428E-4
5577.0,5577.0,1.180121E-4
5578.0,5578.0,0.72983646
5579.0,5579.0,3.3717203E-7
5580.0,5580.0,0.04387386
5581.0,5581.0,4.074394E-7
5582.0,5582.0,2.3273255E-7
5583.0,5583.0,1.0969274E-7
5584.0,5584.0,3.992714E-6
5585.0,5585.0,0.29890054
5586.0,5586.0,0.0070666242
5587.0,5587.0,1.1279919E-5
5588.0,5588.0,1.0091338E-5
5589.0,5589.0,0.5061935
5590.0,5590.0,0.08135947
5591.0,5591.0,0.61048424
5592.0,5592.0,0.41404393
5593.0,5593.0,1.5829848E-4
5594.0,5594.0,0.27677074
5595.0,5595.0,0.4561828
5596.0,5596.0,0.18752943
5597.0,5597.0,0.030743157
5598.0,5598.0,0.3999975
5599.0,5599.0,0.009753716
5600.0,5600.0,0.016068522
5601.0,5601.0,0.077254795
5602.0,5602.0,0.6029606
5603.0,5603.0,0.5299474
5604.0,5604.0,0.75874823
5605.0,5605.0,5.676905E-7
5606.0,5606.0,0.531135
5607.0,5607.0,4.407753E-9
5608.0,5608.0,2.560731E-6
5609.0,5609.0,4.6879384E-7
5610.0,5610.0,5.4042926E-6
5611.0,5611.0,3.2300108E-5
5612.0,5612.0,0.035430014
5613.0,5613.0,0.019205326
5614.0,5614.0,0.00211352
5615.0,5615.0,0.5951898
5616.0,5616.0,8.1215556E-5
5617.0,5617.0,1.678258E-5
5618.0,5618.0,0.59386367
5619.0,5619.0,0.044226404
5620.0,5620.0,1.7956751E-6
5621.0,5621.0,2.017461E-6
5622.0,5622.0,0.16059838
5623.0,5623.0,0.69796646
5624.0,5624.0,0.2811175
5625.0,5625.0,0.2523212
5626.0,5626.0,0.29489288
5627.0,5627.0,3.6483886E-8
5628.0,5628.0,0.87730324
5629.0,5629.0,4.2973016E-4
5630.0,5630.0,7.2085254E-6
5631.0,5631.0,2.7954636E-7
5632.0,5632.0,2.205067E-6
5633.0,5633.0,8.665519E-4
5634.0,5634.0,0.012637895
5635.0,5635.0,0.16165294
5636.0,5636.0,0.014275532
5637.0,5637.0,0.13779499
5638.0,5638.0,0.0036036985
5639.0,5639.0,2.1735464E-4
5640.0,5640.0,0.5846175
5641.0,5641.0,0.5383606
5642.0,5642.0,4.229743E-4
5643.0,5643.0,0.011298101
5644.0,5644.0,0.02741437
5645.0,5645.0,0.12738407
5646.0,5646.0,8.049778E-5
5647.0,5647.0,0.010042554
5648.0,5648.0,0.11151379
5649.0,5649.0,0.11313294
5650.0,5650.0,2.3927385E-6
5651.0,5651.0,9.939948E-4
5652.0,5652.0,0.6612119
5653.0,5653.0,0.16543801
5654.0,5654.0,0.5497824
5655.0,5655.0,0.0032590686
5656.0,5656.0,0.5183222
5657.0,5657.0,0.3802498
5658.0,5658.0,0.73503274
5659.0,5659.0,0.57961315
5660.0,5660.0,0.014775434
5661.0,5661.0,0.41601074
5662.0,5662.0,1.1117917E-5
5663.0,5663.0,0.020571476
5664.0,5664.0,9.981092E-7
5665.0,5665.0,0.121970534
5666.0,5666.0,0.07704727
5667.0,5667.0,0.16335143
5668.0,5668.0,0.009868696
5669.0,5669.0,4.7831357E-9
5670.0,5670.0,0.25355634
5671.0,5671.0,0.040071357
5672.0,5672.0,0.80073625
5673.0,5673.0,1.344658E-4
5674.0,5674.0,0.067526065
5675.0,5675.0,0.553334
5676.0,5676.0,1.0672732E-8
5677.0,5677.0,0.75155896
5678.0,5678.0,1.5355205E-6
5679.0,5679.0,0.3602304
5680.0,5680.0,0.21104805
5681.0,5681.0,0.010757949
5682.0,5682.0,1.0944977E-5
5683.0,5683.0,1.209564E-4
5684.0,5684.0,0.048298735
5685.0,5685.0,8.848297E-5
5686.0,5686.0,1.5973395E-5
5687.0,5687.0,1.201198E-9
5688.0,5688.0,0.72980154
5689.0,5689.0,1.7817343E-5
5690.0,5690.0,0.65291184
5691.0,5691.0,1.4328762E-5
5692.0,5692.0,0.02843126
5693.0,5693.0,0.46605945
5694.0,5694.0,0.4112543
5695.0,5695.0,0.018234255
5696.0,5696.0,0.9653976
5697.0,5697.0,0.41068724
5698.0,5698.0,0.7596038
5699.0,5699.0,0.3003099
5700.0,5700.0,1.12933685E-5
5701.0,5701.0,0.029640535
5702.0,5702.0,1.9264911E-5
5703.0,5703.0,9.6141285E-4
5704.0,5704.0,6.9797825E-5
5705.0,5705.0,0.30672085
5706.0,5706.0,1.5888067E-5
5707.0,5707.0,0.018283138
5708.0,5708.0,4.4206736E-6
5709.0,5709.0,0.018508915
5710.0,5710.0,2.4876724E-7
5711.0,5711.0,5.223887E-4
5712.0,5712.0,0.14417845
5713.0,5713.0,2.263046E-5
5714.0,5714.0,3.9859692E-4
5715.0,5715.0,0.03961637
5716.0,5716.0,0.007098488
5717.0,5717.0,0.1777551
5718.0,5718.0,0.5718085
5719.0,5719.0,0.01975577
5720.0,5720.0,5.5085513E-7
5721.0,5721.0,0.53614473
5722.0,5722.0,0.5817474
5723.0,5723.0,5.513106E-4
5724.0,5724.0,0.47507197
5725.0,5725.0,0.0010866681
5726.0,5726.0,0.0050822156
5727.0,5727.0,0.7670548
5728.0,5728.0,0.47520784
5729.0,5729.0,1.4740569E-4
5730.0,5730.0,0.98587805
5731.0,5731.0,0.034661815
5732.0,5732.0,1.4130917E-8
5733.0,5733.0,2.0354732E-7
5734.0,5734.0,8.997376E-6
5735.0,5735.0,4.7414065E-5
5736.0,5736.0,0.71558374
5737.0,5737.0,4.4015753E-8
5738.0,5738.0,0.724311
5739.0,5739.0,0.028078565
5740.0,5740.0,8.6663626E-5
5741.0,5741.0,0.21853065
5742.0,5742.0,0.0014570799
5743.0,5743.0,2.6327674E-5
5744.0,5744.0,6.5609913E-7
5745.0,5745.0,0.979351
5746.0,5746.0,0.5562001
5747.0,5747.0,0.011493147
5748.0,5748.0,3.746178E-8
5749.0,5749.0,0.13797875
5750.0,5750.0,0.116554335
5751.0,5751.0,0.5274022
5752.0,5752.0,1.8774449E-4
5753.0,5753.0,0.71200275
5754.0,5754.0,0.010277092
5755.0,5755.0,0.29955435
5756.0,5756.0,0.65842974
5757.0,5757.0,0.030729529
5758.0,5758.0,2.9127163E-8
5759.0,5759.0,0.0034804258
5760.0,5760.0,0.1859741
5761.0,5761.0,0.44194543
5762.0,5762.0,8.389325E-4
5763.0,5763.0,0.40443444
5764.0,5764.0,0.6511123
5765.0,5765.0,2.8047083E-7
5766.0,5766.0,1.0381367E-6
5767.0,5767.0,0.001636751
5768.0,5768.0,0.08384183
5769.0,5769.0,0.022191362
5770.0,5770.0,8.1567407E-7
5771.0,5771.0,1.472905E-5
5772.0,5772.0,0.9760074
5773.0,5773.0,0.98466796
5774.0,5774.0,0.14404781
5775.0,5775.0,0.0050543044
5776.0,5776.0,0.00132331
5777.0,5777.0,0.14338693
5778.0,5778.0,0.003777655
5779.0,5779.0,0.30258372
5780.0,5780.0,6.5907157E-6
5781.0,5781.0,0.58273774
5782.0,5782.0,0.596609
5783.0,5783.0,2.31392E-5
5784.0,5784.0,0.5954732
5785.0,5785.0,8.031216E-9
5786.0,5786.0,0.113316335
5787.0,5787.0,2.5532022E-4
5788.0,5788.0,0.014011604
5789.0,5789.0,1.157366E-6
5790.0,5790.0,1.6356792E-4
5791.0,5791.0,0.050923537
5792.0,5792.0,0.007281638
5793.0,5793.0,0.60906154
5794.0,5794.0,4.6272058E-4
5795.0,5795.0,1.3723884E-6
5796.0,5796.0,1.1051053E-6
5797.0,5797.0,0.4360122
5798.0,5798.0,0.044032246
5799.0,5799.0,7.6244364E-4
5800.0,5800.0,0.010764351
5801.0,5801.0,0.696265
5802.0,5802.0,0.717652
5803.0,5803.0,4.8919497E-5
5804.0,5804.0,7.0799043E-4
5805.0,5805.0,4.7340027E-6
5806.0,5806.0,0.0419894
5807.0,5807.0,7.313416E-5
5808.0,5808.0,8.549742E-4
5809.0,5809.0,2.084782E-5
5810.0,5810.0,3.784222E-4
5811.0,5811.0,0.06967948
5812.0,5812.0,1.0814423E-5
5813.0,5813.0,0.0014383228
5814.0,5814.0,0.029959394
5815.0,5815.0,0.11362529
5816.0,5816.0,2.9126752E-6
5817.0,5817.0,1.0501437E-6
5818.0,5818.0,0.14205463
5819.0,5819.0,0.11389951
5820.0,5820.0,0.77048916
5821.0,5821.0,5.5165277E-8
5822.0,5822.0,0.1737706
5823.0,5823.0,0.9358932
5824.0,5824.0,0.33368042
5825.0,5825.0,0.053281676
5826.0,5826.0,0.58361703
5827.0,5827.0,0.9256508
5828.0,5828.0,0.04322763
5829.0,5829.0,0.0023427436
5830.0,5830.0,0.07408063
5831.0,5831.0,0.68733746
5832.0,5832.0,0.016209621
5833.0,5833.0,1.20769975E-4
5834.0,5834.0,0.14601769
5835.0,5835.0,0.13641274
5836.0,5836.0,0.0010179561
5837.0,5837.0,0.67880833
5838.0,5838.0,0.026756598
5839.0,5839.0,0.0046658562
5840.0,5840.0,0.3374284
5841.0,5841.0,0.5063223
5842.0,5842.0,8.6758877E-7
5843.0,5843.0,0.051055305
5844.0,5844.0,0.11878608
5845.0,5845.0,0.032986246
5846.0,5846.0,1.0227527E-4
5847.0,5847.0,0.39438346
5848.0,5848.0,0.07197887
5849.0,5849.0,0.02692874
5850.0,5850.0,0.53469324
5851.0,5851.0,2.5070578E-6
5852.0,5852.0,0.52661544
5853.0,5853.0,0.396687
5854.0,5854.0,0.017919445
5855.0,5855.0,2.5432141E-6
5856.0,5856.0,0.5989629
5857.0,5857.0,4.088324E-4
5858.0,5858.0,0.46434742
5859.0,5859.0,4.1208157E-5
5860.0,5860.0,0.12895766
5861.0,5861.0,0.035651904
5862.0,5862.0,0.0038698195
5863.0,5863.0,0.2756775
5864.0,5864.0,0.010476618
5865.0,5865.0,0.019467182
5866.0,5866.0,8.681021E-7
5867.0,5867.0,6.695897E-6
5868.0,5868.0,0.026389517
5869.0,5869.0,0.44465238
5870.0,5870.0,0.13833447
5871.0,5871.0,0.47686547
5872.0,5872.0,0.040837005
5873.0,5873.0,5.6864206E-7
5874.0,5874.0,0.29969192
5875.0,5875.0,2.2572162E-7
5876.0,5876.0,7.0338295E-4
5877.0,5877.0,0.10963963
5878.0,5878.0,0.0149410935
5879.0,5879.0,8.481063E-5
5880.0,5880.0,1.6996016E-7
5881.0,5881.0,5.4870594E-7
5882.0,5882.0,7.845424E-5
5883.0,5883.0,5.4268437E-8
5884.0,5884.0,9.321635E-5
5885.0,5885.0,0.069347546
5886.0,5886.0,0.26765165
5887.0,5887.0,1.0296385E-4
5888.0,5888.0,0.06641245
5889.0,5889.0,2.4682136E-5
5890.0,5890.0,0.045059923
5891.0,5891.0,0.0037430744
5892.0,5892.0,0.31321502
5893.0,5893.0,1.8899026E-4
5894.0,5894.0,0.6371945
5895.0,5895.0,0.057441257
5896.0,5896.0,2.9874761E-6
5897.0,5897.0,3.0003895E-7
5898.0,5898.0,1.9440038E-5
5899.0,5899.0,0.6445017
5900.0,5900.0,4.4217522E-6
5901.0,5901.0,7.374645E-6
5902.0,5902.0,1.222165E-5
5903.0,5903.0,3.7254245E-5
5904.0,5904.0,0.016443864
5905.0,5905.0,0.4129082
5906.0,5906.0,0.4236717
