x,y,species min
4774.0,4774.0,4.303099E-6
4775.0,4775.0,0.46478236
4776.0,4776.0,0.012406003
4777.0,4777.0,4.132611E-5
4778.0,4778.0,0.36776897
4779.0,4779.0,0.060399663
4780.0,4780.0,3.4982995E-6
4781.0,4781.0,0.50546587
4782.0,4782.0,0.053378347
4783.0,4783.0,0.04138466
4784.0,4784.0,0.0093729505
4785.0,4785.0,3.570173E-4
4786.0,4786.0,0.009596238
4787.0,4787.0,9.689791E-6
4788.0,4788.0,0.023241544
4789.0,4789.0,0.0015251628
4790.0,4790.0,3.1276513E-4
4791.0,4791.0,1.2578907E-6
4792.0,4792.0,0.019740798
4793.0,4793.0,0.43229157
4794.0,4794.0,0.28748333
4795.0,4795.0,0.0018435217
4796.0,4796.0,3.7225065E-5
4797.0,4797.0,0.026137223
4798.0,4798.0,0.037613455
4799.0,4799.0,0.009804589
4800.0,4800.0,2.106431E-5
4801.0,4801.0,0.006754835
4802.0,4802.0,0.7581958
4803.0,4803.0,2.3658363E-4
4804.0,4804.0,9.6093793E-4
4805.0,4805.0,0.36872834
4806.0,4806.0,1.1983706E-6
4807.0,4807.0,0.16116598
4808.0,4808.0,0.023227425
4809.0,4809.0,5.8296026E-4
4810.0,4810.0,5.0297917E-6
4811.0,4811.0,0.0020920597
4812.0,4812.0,0.0059719626
4813.0,4813.0,0.008380267
4814.0,4814.0,4.8412822E-4
4815.0,4815.0,6.8803433E-7
4816.0,4816.0,0.34403673
4817.0,4817.0,0.04665014
4818.0,4818.0,0.32040665
4819.0,4819.0,8.4446545E-4
4820.0,4820.0,3.0456954E-7
4821.0,4821.0,0.13009848
4822.0,4822.0,0.007693847
4823.0,4823.0,2.2461257E-4
4824.0,4824.0,0.111959346
4825.0,4825.0,4.895562E-4
4826.0,4826.0,0.4868767
4827.0,4827.0,0.5330247
4828.0,4828.0,0.0066998117
4829.0,4829.0,6.644205E-7
4830.0,4830.0,0.53090155
4831.0,4831.0,0.0076342765
4832.0,4832.0,0.027289324
4833.0,4833.0,0.34972852
4834.0,4834.0,0.29595032
4835.0,4835.0,0.1626105
4836.0,4836.0,4.0042497E-7
4837.0,4837.0,0.6248565
4838.0,4838.0,0.24238251
4839.0,4839.0,0.061370574
4840.0,4840.0,5.7631146E-6
4841.0,4841.0,1.109298E-6
4842.0,4842.0,0.05257802
4843.0,4843.0,6.545155E-5
4844.0,4844.0,0.0014032113
4845.0,4845.0,1.0664235E-5
4846.0,4846.0,4.5853574E-4
4847.0,4847.0,0.68987787
4848.0,4848.0,2.7082455E-5
4849.0,4849.0,5.9928348E-6
4850.0,4850.0,0.28242698
4851.0,4851.0,0.10456134
4852.0,4852.0,1.2897631E-6
4853.0,4853.0,1.3083358E-7
4854.0,4854.0,0.0015657909
4855.0,4855.0,0.007994474
4856.0,4856.0,9.418361E-7
4857.0,4857.0,9.083297E-6
4858.0,4858.0,0.10355626
4859.0,4859.0,0.039213166
4860.0,4860.0,0.06845383
4861.0,4861.0,0.005111092
4862.0,4862.0,4.3906508E-7
4863.0,4863.0,2.4025917E-6
4864.0,4864.0,0.0066659646
4865.0,4865.0,7.076869E-5
4866.0,4866.0,1.6676579E-4
4867.0,4867.0,7.4702804E-4
4868.0,4868.0,0.12736529
4869.0,4869.0,1.3086175E-4
4870.0,4870.0,1.1166115E-4
4871.0,4871.0,4.3736663E-6
4872.0,4872.0,0.05647487
4873.0,4873.0,0.2050829
4874.0,4874.0,0.075324744
4875.0,4875.0,0.73227376
4876.0,4876.0,0.07597608
4877.0,4877.0,0.0036265983
4878.0,4878.0,0.29619396
4879.0,4879.0,2.0533696E-6
4880.0,4880.0,0.11720226
4881.0,4881.0,1.7517843E-5
4882.0,4882.0,5.49131E-7
4883.0,4883.0,0.25406152
4884.0,4884.0,0.48053882
4885.0,4885.0,4.973576E-6
4886.0,4886.0,3.5579096E-6
4887.0,4887.0,1.01690075E-5
4888.0,4888.0,0.34954855
4889.0,4889.0,3.0489648E-5
4890.0,4890.0,0.33704084
4891.0,4891.0,1.0107742E-6
4892.0,4892.0,0.004040923
4893.0,4893.0,0.005599594
4894.0,4894.0,0.37708014
4895.0,4895.0,0.13642336
4896.0,4896.0,0.0010892043
4897.0,4897.0,7.230051E-7
4898.0,4898.0,0.4664472
4899.0,4899.0,0.6016095
4900.0,4900.0,2.831926E-7
4901.0,4901.0,4.6900465E-7
4902.0,4902.0,0.2293598
4903.0,4903.0,0.0017121991
4904.0,4904.0,0.48815563
4905.0,4905.0,0.001720422
4906.0,4906.0,0.010269031
4907.0,4907.0,0.14813134
4908.0,4908.0,3.3957527E-5
4909.0,4909.0,2.577103E-7
4910.0,4910.0,0.050869137
4911.0,4911.0,0.49487606
4912.0,4912.0,0.042053625
4913.0,4913.0,5.577272E-6
4914.0,4914.0,4.1533678E-4
4915.0,4915.0,4.2147608E-4
4916.0,4916.0,0.114096485
4917.0,4917.0,0.02031064
4918.0,4918.0,0.44900218
4919.0,4919.0,0.0010570377
4920.0,4920.0,2.4272008E-8
4921.0,4921.0,0.5074931
4922.0,4922.0,9.2676916E-4
4923.0,4923.0,1.4263809E-9
4924.0,4924.0,5.1977073E-5
4925.0,4925.0,1.7242727E-4
4926.0,4926.0,1.3196041E-5
4927.0,4927.0,9.568141E-4
4928.0,4928.0,0.0025943709
4929.0,4929.0,1.5767864E-6
4930.0,4930.0,0.021805482
4931.0,4931.0,1.2620843E-4
4932.0,4932.0,4.663413E-5
4933.0,4933.0,0.15050903
4934.0,4934.0,0.01245716
4935.0,4935.0,2.6548273E-4
4936.0,4936.0,0.048766244
4937.0,4937.0,9.515126E-5
4938.0,4938.0,0.02189061
4939.0,4939.0,2.834709E-6
4940.0,4940.0,0.05852085
4941.0,4941.0,0.567967
4942.0,4942.0,4.484975E-6
4943.0,4943.0,0.0823873
4944.0,4944.0,1.4730264E-6
4945.0,4945.0,8.770588E-7
4946.0,4946.0,0.33555755
4947.0,4947.0,0.015445487
4948.0,4948.0,7.358046E-6
4949.0,4949.0,0.34889862
4950.0,4950.0,0.0016545414
4951.0,4951.0,0.44450414
4952.0,4952.0,1.6077106E-4
4953.0,4953.0,1.05069055E-4
4954.0,4954.0,8.962555E-8
4955.0,4955.0,0.081939116
4956.0,4956.0,1.9944495E-9
4957.0,4957.0,0.058198486
4958.0,4958.0,1.4410859E-6
4959.0,4959.0,0.69295275
4960.0,4960.0,0.010136248
4961.0,4961.0,0.006366436
4962.0,4962.0,5.458111E-9
4963.0,4963.0,4.7533133E-4
4964.0,4964.0,0.5740785
4965.0,4965.0,0.005614698
4966.0,4966.0,0.0134978425
4967.0,4967.0,0.057728596
4968.0,4968.0,0.517525
4969.0,4969.0,0.0056092553
4970.0,4970.0,0.29485908
4971.0,4971.0,6.3173934E-6
4972.0,4972.0,0.27823865
4973.0,4973.0,0.0034737189
4974.0,4974.0,0.4841055
4975.0,4975.0,0.3656082
4976.0,4976.0,6.2578797E-6
4977.0,4977.0,1.11698115E-4
4978.0,4978.0,5.474693E-4
4979.0,4979.0,0.16389486
4980.0,4980.0,1.5894386E-7
4981.0,4981.0,0.023536896
4982.0,4982.0,0.012542225
4983.0,4983.0,3.7910257E-7
4984.0,4984.0,6.843597E-5
4985.0,4985.0,0.34458435
4986.0,4986.0,0.4313737
4987.0,4987.0,0.044834048
4988.0,4988.0,0.5545025
4989.0,4989.0,2.221011E-6
4990.0,4990.0,0.16705015
4991.0,4991.0,1.3809413E-6
4992.0,4992.0,4.7271157E-4
4993.0,4993.0,0.054490924
4994.0,4994.0,0.0025074324
4995.0,4995.0,2.8334552E-4
4996.0,4996.0,0.04872972
4997.0,4997.0,0.56105083
4998.0,4998.0,4.565368E-6
4999.0,4999.0,0.010369865
5000.0,5000.0,0.019989941
5001.0,5001.0,2.730702E-5
5002.0,5002.0,0.002655429
5003.0,5003.0,2.1146528E-7
5004.0,5004.0,4.8267966E-6
5005.0,5005.0,0.83712816
5006.0,5006.0,2.1469322E-8
5007.0,5007.0,2.4222627E-6
5008.0,5008.0,6.535387E-4
5009.0,5009.0,1.424495E-6
5010.0,5010.0,0.14186567
5011.0,5011.0,0.008795322
5012.0,5012.0,1.4050952E-6
5013.0,5013.0,2.7597942E-8
5014.0,5014.0,0.21963923
5015.0,5015.0,0.23209465
5016.0,5016.0,2.3636915E-4
5017.0,5017.0,0.260934
5018.0,5018.0,1.7169263E-7
5019.0,5019.0,0.47792748
5020.0,5020.0,3.0975127E-5
5021.0,5021.0,1.0519801E-5
5022.0,5022.0,1.7926932E-9
5023.0,5023.0,0.0074278074
5024.0,5024.0,0.25003448
5025.0,5025.0,0.0024023566
5026.0,5026.0,1.3618966E-4
5027.0,5027.0,5.912788E-4
5028.0,5028.0,0.050219104
5029.0,5029.0,0.020298865
5030.0,5030.0,0.0048483214
5031.0,5031.0,0.015298813
5032.0,5032.0,0.09817186
5033.0,5033.0,6.121489E-7
5034.0,5034.0,5.609426E-7
5035.0,5035.0,6.39846E-4
5036.0,5036.0,1.18710624E-7
5037.0,5037.0,3.0357332E-4
5038.0,5038.0,0.3892613
5039.0,5039.0,0.0014343893
5040.0,5040.0,0.027639203
5041.0,5041.0,5.3276884E-4
5042.0,5042.0,4.355609E-6
5043.0,5043.0,0.5779689
5044.0,5044.0,0.52838516
5045.0,5045.0,9.789436E-7
5046.0,5046.0,5.6611486E-7
5047.0,5047.0,0.18773629
5048.0,5048.0,8.3782277E-7
5049.0,5049.0,0.28593454
5050.0,5050.0,0.16758396
5051.0,5051.0,0.19003834
5052.0,5052.0,0.49478555
5053.0,5053.0,0.45432237
5054.0,5054.0,0.0051588714
5055.0,5055.0,0.032466043
5056.0,5056.0,0.61840045
5057.0,5057.0,0.606518
5058.0,5058.0,2.3257964E-4
5059.0,5059.0,4.8695653E-4
5060.0,5060.0,2.5953019E-5
5061.0,5061.0,0.42444605
5062.0,5062.0,0.5308783
5063.0,5063.0,0.09433003
5064.0,5064.0,5.2399945E-4
5065.0,5065.0,1.14108154E-7
5066.0,5066.0,0.026934687
5067.0,5067.0,2.618136E-6
5068.0,5068.0,6.775726E-4
5069.0,5069.0,0.005704626
5070.0,5070.0,0.4642132
5071.0,5071.0,0.022050664
5072.0,5072.0,5.205537E-4
5073.0,5073.0,6.317119E-5
5074.0,5074.0,0.27892348
5075.0,5075.0,1.515504E-7
5076.0,5076.0,4.5848832E-8
5077.0,5077.0,3.1507463E-7
5078.0,5078.0,1.3191541E-6
5079.0,5079.0,1.0115114E-5
5080.0,5080.0,0.26007172
5081.0,5081.0,0.018123649
5082.0,5082.0,3.522348E-8
5083.0,5083.0,1.460656E-5
5084.0,5084.0,0.115731716
5085.0,5085.0,3.205337E-6
5086.0,5086.0,0.06982334
5087.0,5087.0,5.548551E-7
5088.0,5088.0,0.23685592
5089.0,5089.0,5.044615E-6
5090.0,5090.0,1.8845152E-9
5091.0,5091.0,0.09098549
5092.0,5092.0,1.562888E-4
5093.0,5093.0,1.0430525E-4
5094.0,5094.0,0.002057809
5095.0,5095.0,2.0281547E-7
5096.0,5096.0,0.38580275
5097.0,5097.0,0.076202646
5098.0,5098.0,0.18956059
5099.0,5099.0,1.0687958E-4
5100.0,5100.0,0.09350824
5101.0,5101.0,0.03482882
5102.0,5102.0,3.0252413E-6
5103.0,5103.0,1.4710457E-4
5104.0,5104.0,8.665532E-7
5105.0,5105.0,1.6346245E-6
5106.0,5106.0,0.56531996
5107.0,5107.0,0.00875109
5108.0,5108.0,0.0017268242
5109.0,5109.0,0.018866379
5110.0,5110.0,0.40092885
5111.0,5111.0,0.06995475
5112.0,5112.0,8.4927527E-4
5113.0,5113.0,0.46731815
5114.0,5114.0,0.024116982
5115.0,5115.0,7.216079E-4
5116.0,5116.0,0.7859319
5117.0,5117.0,4.3057003E-6
5118.0,5118.0,5.514525E-4
5119.0,5119.0,5.557025E-9
5120.0,5120.0,0.008409554
5121.0,5121.0,2.5866032E-4
5122.0,5122.0,3.422206E-7
5123.0,5123.0,2.275122E-7
5124.0,5124.0,2.1423631E-4
5125.0,5125.0,0.8049891
5126.0,5126.0,6.0812044E-6
5127.0,5127.0,0.03882415
5128.0,5128.0,0.37579155
5129.0,5129.0,0.021058049
5130.0,5130.0,0.14723144
5131.0,5131.0,1.9190911E-5
5132.0,5132.0,0.0023037586
5133.0,5133.0,5.4476823E-6
5134.0,5134.0,3.1142238E-7
5135.0,5135.0,1.0351441E-6
5136.0,5136.0,2.5928637E-7
5137.0,5137.0,6.258618E-8
5138.0,5138.0,0.42341232
5139.0,5139.0,0.022863038
5140.0,5140.0,0.022702467
5141.0,5141.0,7.658554E-7
5142.0,5142.0,0.39431918
5143.0,5143.0,0.33096352
5144.0,5144.0,0.01859379
5145.0,5145.0,1.7212697E-8
5146.0,5146.0,0.30135164
5147.0,5147.0,1.3766624E-5
5148.0,5148.0,7.659432E-6
5149.0,5149.0,0.023159668
5150.0,5150.0,6.218942E-7
5151.0,5151.0,0.0017872568
5152.0,5152.0,0.041627668
5153.0,5153.0,0.047953956
5154.0,5154.0,0.117813505
5155.0,5155.0,0.4129337
5156.0,5156.0,0.07655617
5157.0,5157.0,3.5611006E-8
5158.0,5158.0,0.0010211645
5159.0,5159.0,0.012506611
5160.0,5160.0,1.52127E-5
5161.0,5161.0,0.008585025
5162.0,5162.0,1.3619725E-6
5163.0,5163.0,2.7273502E-6
5164.0,5164.0,0.01662317
5165.0,5165.0,0.47436973
5166.0,5166.0,0.02159602
5167.0,5167.0,0.0054990132
5168.0,5168.0,9.369103E-5
5169.0,5169.0,0.0043821866
5170.0,5170.0,1.9960023E-6
5171.0,5171.0,0.005687613
5172.0,5172.0,0.5229498
5173.0,5173.0,0.61778986
5174.0,5174.0,0.0020484033
5175.0,5175.0,3.700827E-7
5176.0,5176.0,1.3535388E-6
5177.0,5177.0,0.37229073
5178.0,5178.0,0.3345721
5179.0,5179.0,3.739569E-6
5180.0,5180.0,9.808125E-5
5181.0,5181.0,0.8208983
5182.0,5182.0,0.0023864899
5183.0,5183.0,0.059880923
5184.0,5184.0,0.027750906
5185.0,5185.0,4.430345E-6
5186.0,5186.0,0.7622418
5187.0,5187.0,9.32719E-4
5188.0,5188.0,0.50828564
5189.0,5189.0,0.2776014
5190.0,5190.0,0.34684017
5191.0,5191.0,0.047724295
5192.0,5192.0,0.06747348
5193.0,5193.0,0.35650894
5194.0,5194.0,2.6956559E-5
5195.0,5195.0,2.435828E-7
5196.0,5196.0,0.01869692
5197.0,5197.0,3.4246202E-7
5198.0,5198.0,0.043813825
5199.0,5199.0,0.39451206
5200.0,5200.0,0.4607885
5201.0,5201.0,0.83280843
5202.0,5202.0,0.06706378
5203.0,5203.0,0.62480867
5204.0,5204.0,0.2963575
5205.0,5205.0,4.9233284E-5
5206.0,5206.0,1.3723796E-4
5207.0,5207.0,3.935006E-8
5208.0,5208.0,0.46930775
5209.0,5209.0,0.015426971
5210.0,5210.0,3.4996356E-5
5211.0,5211.0,0.3679545
5212.0,5212.0,0.40158138
5213.0,5213.0,0.016817862
5214.0,5214.0,0.008093902
5215.0,5215.0,0.5478996
5216.0,5216.0,0.22705655
5217.0,5217.0,0.024143495
5218.0,5218.0,0.0039015366
5219.0,5219.0,0.03455312
5220.0,5220.0,9.466246E-4
5221.0,5221.0,5.0804854E-9
5222.0,5222.0,7.6595135E-4
5223.0,5223.0,1.9497302E-5
5224.0,5224.0,0.15094881
5225.0,5225.0,1.9179693E-6
5226.0,5226.0,9.404977E-9
5227.0,5227.0,9.653956E-6
5228.0,5228.0,0.069122404
5229.0,5229.0,3.4500464E-4
5230.0,5230.0,9.272583E-4
5231.0,5231.0,0.02074072
5232.0,5232.0,0.031790935
5233.0,5233.0,0.4803115
5234.0,5234.0,0.5787299
5235.0,5235.0,0.013904163
5236.0,5236.0,0.07612474
5237.0,5237.0,0.009835035
5238.0,5238.0,0.0036080456
5239.0,5239.0,0.0025247852
5240.0,5240.0,3.0994552E-4
5241.0,5241.0,8.5282454E-4
5242.0,5242.0,0.004355348
5243.0,5243.0,6.0708856E-4
5244.0,5244.0,0.025508888
5245.0,5245.0,0.00390907
5246.0,5246.0,0.74897677
5247.0,5247.0,4.972099E-7
5248.0,5248.0,0.00472843
5249.0,5249.0,2.4696672E-6
5250.0,5250.0,0.319783
5251.0,5251.0,0.06457838
5252.0,5252.0,0.023425844
5253.0,5253.0,0.029131202
5254.0,5254.0,0.23710053
5255.0,5255.0,1.578899E-5
5256.0,5256.0,0.12009172
5257.0,5257.0,0.5153105
5258.0,5258.0,0.017479924
5259.0,5259.0,0.0011076796
5260.0,5260.0,0.5865936
5261.0,5261.0,1.4317522E-5
5262.0,5262.0,0.061550498
5263.0,5263.0,0.51331663
5264.0,5264.0,8.222582E-6
5265.0,5265.0,1.5887707E-4
5266.0,5266.0,1.7466685E-6
5267.0,5267.0,4.173117E-6
5268.0,5268.0,5.3421018E-6
5269.0,5269.0,0.2111362
5270.0,5270.0,0.3880405
5271.0,5271.0,4.495655E-5
5272.0,5272.0,0.33196148
5273.0,5273.0,0.36385235
5274.0,5274.0,1.1874322E-5
5275.0,5275.0,0.41007265
5276.0,5276.0,0.0010349017
5277.0,5277.0,0.038489833
5278.0,5278.0,0.51699203
5279.0,5279.0,6.314735E-8
5280.0,5280.0,0.028219877
5281.0,5281.0,6.241229E-5
5282.0,5282.0,4.4817963E-7
5283.0,5283.0,1.2645717E-6
5284.0,5284.0,0.024988342
5285.0,5285.0,1.918368E-5
5286.0,5286.0,2.5958815E-7
5287.0,5287.0,5.997044E-7
5288.0,5288.0,0.28896558
5289.0,5289.0,7.3884216E-6
5290.0,5290.0,0.03600854
5291.0,5291.0,1.9114961E-4
5292.0,5292.0,4.127938E-7
5293.0,5293.0,0.54773873
5294.0,5294.0,1.2844129E-5
5295.0,5295.0,0.37649813
5296.0,5296.0,2.3416365E-5
5297.0,5297.0,0.08955011
5298.0,5298.0,0.0024826652
5299.0,5299.0,0.45204562
5300.0,5300.0,0.13296495
5301.0,5301.0,0.11912783
5302.0,5302.0,4.923713E-5
5303.0,5303.0,0.065216675
5304.0,5304.0,2.21832E-4
5305.0,5305.0,0.4151116
5306.0,5306.0,0.017166179
5307.0,5307.0,0.4468944
5308.0,5308.0,2.1498492E-4
5309.0,5309.0,1.0503997E-5
5310.0,5310.0,7.3562325E-7
5311.0,5311.0,5.2093074E-4
5312.0,5312.0,0.039151825
5313.0,5313.0,0.039712727
5314.0,5314.0,0.05528928
5315.0,5315.0,0.0141040385
5316.0,5316.0,0.3979527
5317.0,5317.0,0.5495019
5318.0,5318.0,0.019672967
5319.0,5319.0,0.0012445927
5320.0,5320.0,4.842023E-6
5321.0,5321.0,3.214889E-6
5322.0,5322.0,2.7727697E-4
5323.0,5323.0,2.3175875E-7
5324.0,5324.0,0.52358645
5325.0,5325.0,0.5126448
5326.0,5326.0,0.47035477
5327.0,5327.0,5.1878727E-5
5328.0,5328.0,0.118796125
5329.0,5329.0,0.009920589
5330.0,5330.0,0.059109602
5331.0,5331.0,0.006917685
5332.0,5332.0,4.784351E-6
5333.0,5333.0,0.3914097
5334.0,5334.0,6.2027934E-6
5335.0,5335.0,2.0873078E-7
5336.0,5336.0,1.1329805E-6
5337.0,5337.0,0.618155
5338.0,5338.0,1.2621904E-5
5339.0,5339.0,0.20686175
5340.0,5340.0,1.7608504E-6
5341.0,5341.0,2.9602737E-4
5342.0,5342.0,0.00330465
5343.0,5343.0,0.45345405
5344.0,5344.0,6.1238757E-7
5345.0,5345.0,0.0017529571
5346.0,5346.0,0.19637397
5347.0,5347.0,0.028826406
5348.0,5348.0,0.028628139
5349.0,5349.0,1.7939751E-8
5350.0,5350.0,0.17809105
5351.0,5351.0,1.1795951E-5
5352.0,5352.0,0.3940165
5353.0,5353.0,0.003928194
5354.0,5354.0,0.34903452
5355.0,5355.0,0.007366249
5356.0,5356.0,4.6776357E-5
5357.0,5357.0,0.114046134
5358.0,5358.0,3.3724166E-6
5359.0,5359.0,9.3069085E-4
5360.0,5360.0,0.26912168
5361.0,5361.0,0.9565749
5362.0,5362.0,0.54762226
5363.0,5363.0,0.0019082591
5364.0,5364.0,7.5613815E-7
5365.0,5365.0,1.1326473E-5
5366.0,5366.0,0.0072095706
5367.0,5367.0,0.13393122
5368.0,5368.0,7.468294E-9
5369.0,5369.0,0.14148846
5370.0,5370.0,9.484281E-8
5371.0,5371.0,0.0033237177
5372.0,5372.0,8.684313E-8
5373.0,5373.0,0.01175363
5374.0,5374.0,0.47735462
5375.0,5375.0,1.802584E-6
5376.0,5376.0,0.006487799
5377.0,5377.0,0.37228242
5378.0,5378.0,4.4178523E-7
5379.0,5379.0,0.58928
5380.0,5380.0,0.5260479
5381.0,5381.0,0.037957735
5382.0,5382.0,0.5433586
5383.0,5383.0,4.010246E-9
5384.0,5384.0,0.18160139
5385.0,5385.0,0.11085844
5386.0,5386.0,0.99737275
5387.0,5387.0,0.038085114
5388.0,5388.0,0.0019220427
5389.0,5389.0,4.1128733E-5
5390.0,5390.0,0.0012777186
5391.0,5391.0,0.055398483
5392.0,5392.0,0.51034796
5393.0,5393.0,1.3905286E-6
5394.0,5394.0,3.6033334E-6
5395.0,5395.0,0.020152517
5396.0,5396.0,0.17716298
5397.0,5397.0,4.6914213E-4
5398.0,5398.0,6.390942E-4
5399.0,5399.0,0.010597537
5400.0,5400.0,0.09711874
5401.0,5401.0,0.41751805
5402.0,5402.0,2.206992E-7
5403.0,5403.0,2.1824185E-8
5404.0,5404.0,1.829748E-4
5405.0,5405.0,0.0045680734
5406.0,5406.0,7.232926E-4
5407.0,5407.0,1.9047726E-6
5408.0,5408.0,9.462557E-4
5409.0,5409.0,0.008228306
5410.0,5410.0,2.3195269E-6
5411.0,5411.0,4.2063536E-4
5412.0,5412.0,1.4840367E-7
5413.0,5413.0,0.035988294
5414.0,5414.0,1.5561774E-5
5415.0,5415.0,0.615621
5416.0,5416.0,2.6004775E-6
5417.0,5417.0,9.300898E-6
5418.0,5418.0,0.45361164
5419.0,5419.0,2.5357056E-5
5420.0,5420.0,0.18660472
5421.0,5421.0,1.3865527E-8
5422.0,5422.0,0.1649415
5423.0,5423.0,1.2914272E-4
5424.0,5424.0,2.4622426E-4
5425.0,5425.0,0.61843264
5426.0,5426.0,0.6444729
5427.0,5427.0,0.41552633
5428.0,5428.0,0.0017344289
5429.0,5429.0,4.2773357E-7
5430.0,5430.0,0.02876652
5431.0,5431.0,0.080865495
5432.0,5432.0,0.13831718
5433.0,5433.0,0.007754078
5434.0,5434.0,0.0013040907
5435.0,5435.0,0.035920754
5436.0,5436.0,0.08698635
5437.0,5437.0,1.0684481E-6
5438.0,5438.0,0.021743182
5439.0,5439.0,0.014964098
5440.0,5440.0,0.022952259
5441.0,5441.0,0.44435552
5442.0,5442.0,2.3691787E-4
5443.0,5443.0,2.019209E-4
5444.0,5444.0,0.1829326
5445.0,5445.0,0.18849866
5446.0,5446.0,0.57122713
5447.0,5447.0,3.2212047E-4
5448.0,5448.0,0.1770723
5449.0,5449.0,6.365802E-6
5450.0,5450.0,0.047628134
5451.0,5451.0,0.0068614963
5452.0,5452.0,1.2883395E-9
5453.0,5453.0,6.4989354E-4
5454.0,5454.0,0.012860384
5455.0,5455.0,0.016484484
5456.0,5456.0,5.4159506E-7
5457.0,5457.0,5.0759426E-4
5458.0,5458.0,0.22416061
5459.0,5459.0,0.4544472
5460.0,5460.0,0.8798598
5461.0,5461.0,4.8038705E-6
5462.0,5462.0,0.5457747
5463.0,5463.0,1.17455034E-4
5464.0,5464.0,0.043667994
5465.0,5465.0,3.506646E-4
5466.0,5466.0,9.572027E-7
5467.0,5467.0,3.4930372E-6
5468.0,5468.0,1.6201919E-4
5469.0,5469.0,0.042675573
5470.0,5470.0,0.40904355
5471.0,5471.0,0.015142103
5472.0,5472.0,0.025931101
5473.0,5473.0,4.894357E-7
5474.0,5474.0,8.585915E-6
5475.0,5475.0,1.3584863E-6
5476.0,5476.0,0.1480022
5477.0,5477.0,0.0041667977
5478.0,5478.0,4.993202E-5
5479.0,5479.0,2.0720599E-4
5480.0,5480.0,0.6506959
5481.0,5481.0,7.5136086E-7
5482.0,5482.0,0.09634591
5483.0,5483.0,5.0964847E-4
5484.0,5484.0,0.048166294
5485.0,5485.0,0.0029600963
5486.0,5486.0,0.05474041
5487.0,5487.0,0.09599423
5488.0,5488.0,0.022573534
5489.0,5489.0,0.0013642191
5490.0,5490.0,4.0223345E-6
5491.0,5491.0,8.865564E-5
5492.0,5492.0,0.050718606
5493.0,5493.0,0.006969518
5494.0,5494.0,3.2360142E-4
5495.0,5495.0,2.3381348E-7
5496.0,5496.0,3.6467015E-6
5497.0,5497.0,0.9750705
5498.0,5498.0,0.6187312
5499.0,5499.0,0.007403671
5500.0,5500.0,0.060131386
5501.0,5501.0,0.72240376
5502.0,5502.0,4.401351E-4
5503.0,5503.0,0.0064947437
5504.0,5504.0,0.02974445
5505.0,5505.0,1.8180118E-7
5506.0,5506.0,0.15118934
5507.0,5507.0,0.0136247445
5508.0,5508.0,0.07609286
5509.0,5509.0,6.4246244E-9
5510.0,5510.0,0.05009141
5511.0,5511.0,0.26210865
5512.0,5512.0,8.683961E-4
5513.0,5513.0,1.495889E-4
5514.0,5514.0,0.07159281
5515.0,5515.0,9.319634E-5
5516.0,5516.0,1.0106075E-6
5517.0,5517.0,7.576366E-6
5518.0,5518.0,0.063242406
5519.0,5519.0,0.10766964
5520.0,5520.0,1.7503955E-6
5521.0,5521.0,5.993071E-8
5522.0,5522.0,2.7035683E-4
5523.0,5523.0,4.208297E-5
5524.0,5524.0,2.7895426E-6
5525.0,5525.0,0.7793713
5526.0,5526.0,0.016909698
5527.0,5527.0,0.5887996
5528.0,5528.0,0.017556889
5529.0,5529.0,0.08365808
5530.0,5530.0,0.15560547
5531.0,5531.0,0.04162837
5532.0,5532.0,0.024484832
5533.0,5533.0,8.166692E-7
5534.0,5534.0,0.05195235
5535.0,5535.0,0.029110257
5536.0,5536.0,0.002733763
5537.0,5537.0,0.53771126
5538.0,5538.0,1.0485299E-4
5539.0,5539.0,0.56106675
5540.0,5540.0,0.45881754
5541.0,5541.0,0.004373472
5542.0,5542.0,0.0019196386
5543.0,5543.0,0.004711124
5544.0,5544.0,0.006082674
5545.0,5545.0,4.766742E-7
5546.0,5546.0,7.806256E-5
5547.0,5547.0,7.36069E-8
5548.0,5548.0,3.0814335E-6
5549.0,5549.0,7.4439224E-5
5550.0,5550.0,5.8984295E-7
5551.0,5551.0,0.0936862
5552.0,5552.0,0.01616402
5553.0,5553.0,0.009215734
5554.0,5554.0,1.0551681E-6
5555.0,5555.0,0.012658179
5556.0,5556.0,0.002257416
5557.0,5557.0,0.20319934
5558.0,5558.0,0.0010459531
5559.0,5559.0,0.70798457
5560.0,5560.0,0.06824606
5561.0,5561.0,0.5089826
5562.0,5562.0,0.05190548
5563.0,5563.0,0.33303416
5564.0,5564.0,5.264679E-6
5565.0,5565.0,0.012974123
5566.0,5566.0,0.0030724786
5567.0,5567.0,0.010775307
5568.0,5568.0,0.111589216
5569.0,5569.0,0.002564896
5570.0,5570.0,0.031088937
5571.0,5571.0,0.023845213
5572.0,5572.0,0.2878379
5573.0,5573.0,0.62706256
5574.0,5574.0,0.18908036
5575.0,5575.0,1.0427584E-4
5576.0,5576.0,1.0633941E-4
5577.0,5577.0,4.8476337E-5
5578.0,5578.0,0.6445312
5579.0,5579.0,3.3717203E-7
5580.0,5580.0,0.01831799
5581.0,5581.0,1.9282753E-7
5582.0,5582.0,2.3273255E-7
5583.0,5583.0,3.7579373E-8
5584.0,5584.0,3.992714E-6
5585.0,5585.0,0.21411853
5586.0,5586.0,0.0010808661
5587.0,5587.0,7.863006E-6
5588.0,5588.0,7.795421E-6
5589.0,5589.0,0.44011
