Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
7.30241E-4,75.025503976,0.834882911,0.019967233,0.638554217,0
7.35284E-4,75.318792491,0.83692373,0.019557649,0.638554217,0
7.37756E-4,75.539954443,0.837915309,0.019250461,0.638554217,0
7.44932E-4,75.763088772,0.840758536,0.018943273,0.638554217,0
7.52978E-4,76.063147002,0.843887876,0.018533688,0.638554217,0
7.60683E-4,76.290353019,0.846826322,0.0182265,0.638554217,0
7.66385E-4,76.519600103,0.8489657,0.017919312,0.65060241,0
7.69159E-4,76.7500051,0.849995293,0.017612124,0.65060241,0
7.80633E-4,77.059577379,0.854180876,0.017202539,0.65060241,0
7.88018E-4,77.295301088,0.856812982,0.016895351,0.674698795,0
7.95349E-4,77.533191949,0.859378753,0.016588163,0.674698795,0
7.97279E-4,77.772252179,0.860046577,0.016280975,0.686746988,0
8.016E-4,78.012185758,0.861530246,0.015973787,0.686746988,0
8.09175E-4,78.254672948,0.864093398,0.015666598,0.686746988,0
8.16814E-4,78.58003287,0.866629984,0.015257014,0.698795181,0
8.22009E-4,78.826509247,0.868328038,0.014949826,0.698795181,0
8.3121E-4,79.074349349,0.87128247,0.014642638,0.698795181,0
8.3753E-4,79.325140345,0.873273283,0.01433545,0.698795181,0
8.46946E-4,79.57782291,0.87618239,0.014028261,0.698795181,0
8.50683E-4,79.832534698,0.877318636,0.013721073,0.710843373,0
8.65134E-4,80.004526883,0.88161431,0.013516281,0.710843373,0
8.73126E-4,80.265536294,0.883924954,0.013209093,0.722891566,0
8.84495E-4,80.529007212,0.887134705,0.012901905,0.722891566,0
8.88583E-4,80.795046125,0.888266844,0.012594716,0.734939759,0
8.95045E-4,81.063256496,0.890033626,0.012287528,0.759036145,0
9.10831E-4,81.335314683,0.894232851,0.01198034,0.759036145,0
9.2646E-4,81.519180152,0.898232395,0.011775548,0.771084337,0
9.43126E-4,81.800129491,0.902330822,0.01146836,0.771084337,0
9.60259E-4,82.087677043,0.906372045,0.011161171,0.771084337,0
9.62954E-4,82.280114062,0.906992457,0.010956379,0.78313253,0
9.85931E-4,82.572656298,0.912116744,0.010649191,0.795180723,0
9.94935E-4,82.770958318,0.914046939,0.010444399,0.795180723,0
1.00524E-3,83.070747253,0.916203022,0.010137211,0.795180723,0
1.0234E-3,83.274567402,0.919875105,0.009932419,0.795180723,0
1.02912E-3,83.583007547,0.920997901,0.00962523,0.795180723,0
1.05425E-3,83.792203242,0.925745423,0.009420438,0.795180723,0
1.05842E-3,84.003739819,0.926504571,0.009215646,0.795180723,0
1.07152E-3,84.323946186,0.928841162,0.008908458,0.795180723,0
1.07921E-3,84.539620846,0.930178124,0.008703666,0.807228916,0
1.09238E-3,84.757273035,0.9324101,0.008498874,0.807228916,0
1.1065E-3,85.08675297,0.934723182,0.008191685,0.819277108,0
1.11109E-3,85.308526777,0.935458041,0.007986893,0.819277108,0
1.14116E-3,85.535798786,0.94007237,0.007782101,0.819277108,0
1.14715E-3,85.764912045,0.940951095,0.007577309,0.819277108,0
1.15527E-3,86.111252626,0.94212221,0.007270121,0.819277108,0
1.16802E-3,86.344335316,0.943912798,0.007065329,0.819277108,0
1.17537E-3,86.578722247,0.944921267,0.006860537,0.819277108,0
1.23143E-3,86.822287342,0.952033441,0.006655744,0.819277108,0
1.24072E-3,87.070329103,0.953120648,0.006450952,0.819277108,0
1.26201E-3,87.32270276,0.955518689,0.00624616,0.831325301,0
1.28249E-3,87.578121666,0.957709649,0.006041368,0.831325301,0
1.33574E-3,87.844615172,0.962914989,0.005836576,0.831325301,0
1.36362E-3,88.115649293,0.965379227,0.005631784,0.831325301,0
1.36446E-3,88.25209519,0.965450585,0.005529388,0.843373494,0
1.38861E-3,88.528328795,0.967448679,0.005324596,0.843373494,0
1.39955E-3,88.807692154,0.968315317,0.005119803,0.843373494,0
1.42872E-3,89.093177443,0.970514512,0.004915011,0.843373494,0
1.43773E-3,89.380507505,0.971162702,0.004710219,0.843373494,0
1.4431E-3,89.524817489,0.971542061,0.004607823,0.843373494,0
1.46467E-3,89.815819232,0.97301656,0.004403031,0.855421687,0
1.50398E-3,90.115625612,0.975510102,0.004198239,0.86746988,0
1.50705E-3,90.266330907,0.975694801,0.004095843,0.86746988,0
1.52778E-3,90.571566315,0.976906087,0.003891051,0.86746988,0
1.58546E-3,90.88807142,0.979968773,0.003686258,0.86746988,0
1.60846E-3,91.048917674,0.981073388,0.003583862,0.86746988,0
1.63721E-3,91.37417936,0.982368737,0.00337907,0.879518072,0
1.6542E-3,91.539599642,0.983092572,0.003276674,0.879518072,0
1.67141E-3,91.872450232,0.983794986,0.003071882,0.879518072,0
1.69052E-3,92.041502284,0.984541216,0.002969486,0.879518072,0
1.70911E-3,92.383319275,0.985233986,0.002764694,0.879518072,0
1.71491E-3,92.554810327,0.985443746,0.002662298,0.879518072,0
1.78796E-3,92.90751259,0.987843729,0.002457506,0.891566265,0
1.83882E-3,93.091394623,0.989276862,0.00235511,0.903614458,0
1.84036E-3,93.275430811,0.989317555,0.002252713,0.915662651,0
2.04096E-3,93.666641887,0.993486707,0.002047921,0.915662651,0
2.0513E-3,93.871771451,0.993650698,0.001945525,0.915662651,0
2.0865E-3,94.080421105,0.994178699,0.001843129,0.927710843,0
2.10356E-3,94.290777416,0.994418654,0.001740733,0.927710843,0
2.10796E-3,94.501573278,0.994478836,0.001638337,0.939759036,0
2.16157E-3,94.932305078,0.99516274,0.001433545,0.939759036,0
2.17593E-3,95.149898455,0.995331062,0.001331149,0.939759036,0
2.37968E-3,95.387866039,0.99717527,0.001228753,0.939759036,0
2.40924E-3,95.628790332,0.997373933,0.001126357,0.939759036,0
